Ad,Adres,Telefon,E-posta,Web Sitesi,Google Maps Link
RUF Restoran & Bar,"Sahil, Körfez, Cevher Dudayev Cd. No: 53, 41245 Başiskele/Kocaeli",(0262) 343 27 27,,http://www.rufrestaurant.com/,https://www.google.com/maps/place/Konsept+Kafe/data=!4m7!3m6!1s0x14cb457c3e46fa2b:0x930a5a73c51b9b89!8m2!3d40.76074!4d29.934785!16s%2Fg%2F11fy18jw0z!19sChIJK_pGPnxFyxQRiZsbxXNaCpM?authuser=0&hl=tr&rclk=1
,"Körfez, Liman Cd. NO 62, 41300 Başiskele/Kocaeli",(0262) 502 32 16,,https://www.facebook.com/Klida-Sahil-443772096053009/?ref=settings,https://www.google.com/maps/place/RUF+Restoran+%26+Bar/data=!4m7!3m6!1s0x14cb45778621cb6d:0xa09feabd7f2bfe48!8m2!3d40.7159755!4d29.9233569!16s%2Fg%2F11fs4ngyw9!19sChIJbcshhndFyxQRSP4rf73qn6A?authuser=0&hl=tr&rclk=1
BURGER AMCA (Symbol Avm),"Ovacık Mah. D-100 Karayolu Cad. Symbol AVM, 41140 Başiskele/Kocaeli",(0262) 504 77 55,,N/A,https://www.google.com/maps/place/Ate%C5%9F+Et+Restaurant/data=!4m7!3m6!1s0x14cb4571547bf0af:0x4f2455407d65c2b7!8m2!3d40.7381915!4d29.9634354!16s%2Fg%2F11fcstv15h!19sChIJr_B7VHFFyxQRt8JlfUBVJE8?authuser=0&hl=tr&rclk=1
Mihman Tantuni,"Mahmutpaşa, Mahmutpaşa Cd NO: 35/A, 41140 Başiskele/Kocaeli",0540 433 33 41,,N/A,https://www.google.com/maps/place/KL%C4%B0DA+CAFE+RESTUARANT/data=!4m7!3m6!1s0x14cb459507a34981:0xc8b419d9ee4d4dd3!8m2!3d40.7138172!4d29.9158668!16s%2Fg%2F11gmcc225b!19sChIJgUmjB5VFyxQR001N7tkZtMg?authuser=0&hl=tr&rclk=1
Ruby Coffee Company,"Karabaş, Köseoğlu Sk. No:4, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/BURGER+AMCA+%28Symbol+Avm%29/data=!4m7!3m6!1s0x14cb51d5d6d47a33:0x2198745c05f99574!8m2!3d40.758029!4d29.9795779!16s%2Fg%2F11fqps53hf!19sChIJM3rU1tVRyxQRdJX5BVx0mCE?authuser=0&hl=tr&rclk=1
Zisaş Yemek Sanayi,"Ovacık, Alsancak Cd. No:239, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Mihman+Tantuni/data=!4m7!3m6!1s0x14cb4507cfc235e7:0x7d752c66cbc7a68c!8m2!3d40.7231212!4d29.9543539!16s%2Fg%2F11w964z_vl!19sChIJ5zXCzwdFyxQRjKbHy2YsdX0?authuser=0&hl=tr&rclk=1
Mert Abinin Yeri ( Hamburger & Taco ),"fatih mahallesi, Horasan Cd. no:9, 41100 İzmit/Kocaeli",(0262) 504 70 70,,http://mertabininyeri.com.tr/,https://www.google.com/maps/place/Ruby+Coffee+Company/data=!4m7!3m6!1s0x14cb456a95ed08df:0xe35b2e6660a9f9c7!8m2!3d40.7638656!4d29.9337097!16s%2Fg%2F11wwpxcffp!19sChIJ3wjtlWpFyxQRx_mpYGYuW-M?authuser=0&hl=tr&rclk=1
Serpmeköy Trabzon Köy Kahvaltısı,"Yenişehir, Demokrasi Cd. 68/A, 41050 İzmit/Kocaeli",(0262) 311 23 61,,http://serpmekoy.com/,https://www.google.com/maps/place/Zisa%C5%9F+Yemek+Sanayi/data=!4m7!3m6!1s0x14cb5aad95372ea9:0xbedc759e751b09c1!8m2!3d40.7433887!4d29.9781802!16s%2Fg%2F1tf1l4y3!19sChIJqS43la1ayxQRwQkbdZ513L4?authuser=0&hl=tr&rclk=1
Kasap Cemalin Yeri,"Kadıköy, Esendal Sk. No:19, 41050 İzmit/Kocaeli",(0262) 349 23 95,,N/A,https://www.google.com/maps/place/Mert+Abinin+Yeri+%28+Hamburger+%26+Taco+%29/data=!4m7!3m6!1s0x14c0600db4e4d633:0x6c2296ed85bcd9b1!8m2!3d40.7749207!4d29.9783834!16s%2Fg%2F11f1zlf2km!19sChIJM9bktA1gwBQRsdm8he2WImw?authuser=0&hl=tr&rclk=1
Katmışlar Yemek Hizmetleri,"Karadenizliler, Sayı Sk. No:5, 41300 Başiskele/Kocaeli",(0262) 335 49 09,"katmislaryemek@hotmail.com, info@katmislaryemek.com",http://www.katmislaryemek.com/,https://www.google.com/maps/place/Serpmek%C3%B6y+Trabzon+K%C3%B6y+Kahvalt%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4ffa8fec85f3:0x92ba4a928a867dc5!8m2!3d40.763348!4d29.9632864!16s%2Fg%2F11ggw7_3y9!19sChIJ84Xsj_pPyxQRxX2GipJKupI?authuser=0&hl=tr&rclk=1
Ubaylar Unlu Mamulleri,"Kadıköy, Turan Güneş Cd. No:180, 41050 İzmit/Kocaeli",(0262) 323 22 18,,http://www.ubaylarinsaat.com/,https://www.google.com/maps/place/Kasap+Cemalin+Yeri/data=!4m7!3m6!1s0x14cb4f8cc56ac467:0x49323faf8a75a2de!8m2!3d40.766043!4d29.9501168!16s%2Fg%2F11cr_g6krm!19sChIJZ8RqxYxPyxQR3qJ1iq8_Mkk?authuser=0&hl=tr&rclk=1
1863 Ocakbaşı,"Ömerağa, Şahabettin Bilgisu Cd. No:85, 41300, 41300 İzmit/Kocaeli",(0262) 333 18 63,,https://www.instagram.com/1863ocakbasi/,https://www.google.com/maps/place/Katm%C4%B1%C5%9Flar+Yemek+Hizmetleri/data=!4m7!3m6!1s0x14cb457cf7f44079:0x4644a06c286ea995!8m2!3d40.7513542!4d29.9610469!16s%2Fg%2F11fqhbw7qh!19sChIJeUD093xFyxQRlaluKGygREY?authuser=0&hl=tr&rclk=1
İpek Kafe Aile Çay Bahçesi,"Atakent, Atayurt Cd. No:14, 41275 Başiskele/Kocaeli",0505 211 54 61,,N/A,https://www.google.com/maps/place/Ubaylar+Unlu+Mamulleri/data=!4m7!3m6!1s0x14cb4f8dad8ee225:0xfa3a48144bb6e80e!8m2!3d40.7700123!4d29.9458083!16s%2Fg%2F1txr5t70!19sChIJJeKOrY1PyxQRDui2SxRIOvo?authuser=0&hl=tr&rclk=1
YILDIZ BÜFE DÖNER-KÖFTE-TOST,"Vezirçiftliği, Körfez Sk. No:19, 41140 Başiskele/Kocaeli",(0262) 349 44 00,,N/A,https://www.google.com/maps/place/1863+Ocakba%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb459d9370a5e9:0xcaf53f47b95f6f46!8m2!3d40.7619403!4d29.9275927!16s%2Fg%2F11h3q3txb8!19sChIJ6aVwk51FyxQRRm9fuUc_9co?authuser=0&hl=tr&rclk=1
Sıla Kafe,"No:, Karabaş, Hafız Binbaşı Cd. No:18, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/%C4%B0pek+Kafe+Aile+%C3%87ay+Bah%C3%A7esi/data=!4m7!3m6!1s0x14cb440103716039:0x6abb8df6031292e7!8m2!3d40.7068169!4d29.8849239!16s%2Fg%2F11f06m7qjl!19sChIJOWBxAwFEyxQR55ISA_aNu2o?authuser=0&hl=tr&rclk=1
Kahve filosu Yürüyüş yolu,"Cedit, Atatürk Blv. 5 A, 41001 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/YILDIZ+B%C3%9CFE+D%C3%96NER-K%C3%96FTE-TOST/data=!4m7!3m6!1s0x14cb45446746e8f7:0x732b3b7b3a5f2625!8m2!3d40.74545!4d29.957981!16s%2Fg%2F11bxb9qy9b!19sChIJ9-hGZ0RFyxQRJSZfOns7K3M?authuser=0&hl=tr&rclk=1
FSM PARK CAFE,"Serdar, Pasinler Cd., 41190 Başiskele/Kocaeli",0542 549 95 03,,N/A,https://www.google.com/maps/place/S%C4%B1la+Kafe/data=!4m7!3m6!1s0x14cb4f87c295431f:0xf333ca272561a833!8m2!3d40.7642493!4d29.9385245!16s%2Fg%2F11bx7tdtcc!19sChIJH0OVwodPyxQRM6hhJSfKM_M?authuser=0&hl=tr&rclk=1
Hatipoğlu Lahmacun Pide ve Sulu Yemek Salonu,"Vezirçiftliği Mahallesi Ulucami Caddesi No:12 Vezir Caddesi, Vezirçiftliği, Mahallesi No:1, 41140 Başiskele/Kocaeli",(0262) 349 53 70,,http://www.instagram.com/hatipoglupide,https://www.google.com/maps/place/Kahve+filosu+Y%C3%BCr%C3%BCy%C3%BC%C5%9F+yolu/data=!4m7!3m6!1s0x14cb4f22a25831d9:0x8fe61c21baae5012!8m2!3d40.7653817!4d29.9382419!16s%2Fg%2F11vqryw41l!19sChIJ2TFYoiJPyxQRElCuuiEc5o8?authuser=0&hl=tr&rclk=1
Zeytin Cafe,"Kadıköy, Atatürk Blv. NO:22/1, 41000 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/FSM+PARK+CAFE/data=!4m7!3m6!1s0x14cb45b9d303d717:0x804074350a78b59c!8m2!3d40.710347!4d29.945457!16s%2Fg%2F11f6b783wx!19sChIJF9cD07lFyxQRnLV4CjV0QIA?authuser=0&hl=tr&rclk=1
afife çarşı lounge,"Cedit, Atatürk Blv. no:11, 41001 İzmit/Kocaeli",0532 674 64 41,,https://afifecarsilounge.com/,https://www.google.com/maps/place/Hatipo%C4%9Flu+Lahmacun+Pide+ve+Sulu+Yemek+Salonu/data=!4m7!3m6!1s0x14cb4546bf0df68d:0x3db2dd962019bbe9!8m2!3d40.7426477!4d29.9579786!16s%2Fg%2F11clt15ljr!19sChIJjfYNv0ZFyxQR6bsZIJbdsj0?authuser=0&hl=tr&rclk=1
Karum kahve Kocaeli,"Karadenizliler, Kullar Cad. No:379, 41190 Başiskele/Kocaeli",0554 514 54 94,,N/A,https://www.google.com/maps/place/Zeytin+Cafe/data=!4m7!3m6!1s0x14cb4f22d95b0561:0xba21c3e0afcc4f1b!8m2!3d40.7650879!4d29.9468482!16s%2Fg%2F11s11qnfq6!19sChIJYQVb2SJPyxQRG0_Mr-DDIbo?authuser=0&hl=tr&rclk=1
Gölbaşı Restaurant,"Hisareyn Mh. Fatih Cd. No:185, Gölcük / Kocaeli, 41663",(0262) 434 48 00,iletisim@golbasirestaurant.net,http://www.golbasirestaurant.net/,https://www.google.com/maps/place/afife+%C3%A7ar%C5%9F%C4%B1+lounge/data=!4m7!3m6!1s0x14cb4f0028706955:0xac8b4af4fbc977ae!8m2!3d40.765534!4d29.93887!16s%2Fg%2F11x7qqt2rd!19sChIJVWlwKABPyxQRrnfJ-_RKi6w?authuser=0&hl=tr&rclk=1
Gölbaşı Restaurant,"Hisareyn Mh. Fatih Cd. No:185, Gölcük / Kocaeli, 41663",(0262) 434 48 00,iletisim@golbasirestaurant.net,http://www.golbasirestaurant.net/,https://www.google.com/maps/place/Karum+kahve+Kocaeli/data=!4m7!3m6!1s0x14cb451836491dd1:0x3869c6646e79a6ec!8m2!3d40.751493!4d29.9658016!16s%2Fg%2F11l6m8d002!19sChIJ0R1JNhhFyxQR7KZ5bmTGaTg?authuser=0&hl=tr&rclk=1
Vezir Döner,"Vezirçiftliği, Vezir Cd., 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/G%C3%B6lba%C5%9F%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cb40cbf7721973:0x5c535b03c9927b83!8m2!3d40.6831817!4d29.8660945!16s%2Fg%2F1hc1l_m9w!19sChIJcxly98tAyxQRg3uSyQNbU1w?authuser=0&hl=tr&rclk=1
Yuvacık Çamlıtepe Restaurant,"Yuvacık Yakacık, Çınardere Cd. No:69, 41090 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Ye%C5%9Filda%C4%9Flar+Et+Yahya+Kaptan/data=!4m7!3m6!1s0x14cb4fec44e5d45b:0xf5caa31f17c741c9!8m2!3d40.7732625!4d29.9706938!16s%2Fg%2F11mw8h181f!19sChIJW9TlROxPyxQRyUHHFx-jyvU?authuser=0&hl=tr&rclk=1
Izmit Yuvacık Kebap Ve Durum Hause,"Yeşilyurt, Şht. Astsubay Çvş. Bilge İlhan Sk. 309-289, 41190 Başiskele/Kocaeli",(0262) 344 44 04,,N/A,https://www.google.com/maps/place/Vezir+D%C3%B6ner/data=!4m7!3m6!1s0x14cb454751de6523:0x8ce093fe26ccc207!8m2!3d40.739803!4d29.957169!16s%2Fg%2F11bycgcbp0!19sChIJI2XeUUdFyxQRB8LMJv6T4Iw?authuser=0&hl=tr&rclk=1
Dedikodu,"Körfez mahallesi Berk sokak dolphin AVM, 41000 İzmit/Kocaeli",0552 509 61 78,,N/A,https://www.google.com/maps/place/Yuvac%C4%B1k+%C3%87aml%C4%B1tepe+Restaurant/data=!4m7!3m6!1s0x14cb433cde4dfd1d:0xf77aa54ab34896e2!8m2!3d40.6578413!4d29.9540281!16s%2Fg%2F11c0r2l9fc!19sChIJHf1N3jxDyxQR4pZIs0qlevc?authuser=0&hl=tr&rclk=1
Cadde Katık Yuvacık,"Yeşilyurt, Mahmutpaşa Cd No:4/A, 41190 Başiskele/Kocaeli",0543 431 41 00,,N/A,https://www.google.com/maps/place/Izmit+Yuvac%C4%B1k+Kebap+Ve+Durum+Hause/data=!4m7!3m6!1s0x14cb44e14031ee67:0xe16c4dab43a81a24!8m2!3d40.7202709!4d29.9464345!16s%2Fg%2F11gdqwh_yr!19sChIJZ-4xQOFEyxQRJBqoQ6tNbOE?authuser=0&hl=tr&rclk=1
ALO TAKOS İzmit | Original French Tacos & Fast Food,"Yahyakaptan, Şht. Ergün Köncü Sk. NO:23/A, 41050 İzmit/Kocaeli",(0262) 606 19 66,"info@alotakos.com, bootstrap@5.3.1",http://alotakos.com/,https://www.google.com/maps/place/Dedikodu/data=!4m7!3m6!1s0x14cb4f96066f648b:0x758ed322682b0529!8m2!3d40.7644362!4d29.9397794!16s%2Fg%2F11pz5fp_81!19sChIJi2RvBpZPyxQRKQUraCLTjnU?authuser=0&hl=tr&rclk=1
Şahbaz Katık Dürüm,"Vezirçiftligi Mahallesi d-130 karayolu cad no 200 a, 41140 Başiskele/Kocaeli",0545 876 54 24,,N/A,https://www.google.com/maps/place/Cadde+Kat%C4%B1k+Yuvac%C4%B1k/data=!4m7!3m6!1s0x14cb453a878c9b75:0x8516f1ae0581c10d!8m2!3d40.7225497!4d29.9509507!16s%2Fg%2F11r_fczs09!19sChIJdZuMhzpFyxQRDcGBBa7xFoU?authuser=0&hl=tr&rclk=1
Kullar Meydan Kafe,"Mehmetağa, Karamürsel Cd. 2-6, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/ALO+TAKOS+%C4%B0zmit+%7C+Original+French+Tacos+%26+Fast+Food/data=!4m7!3m6!1s0x14cb4fcd36ac0765:0x981e287614869c18!8m2!3d40.7692832!4d29.9688817!16s%2Fg%2F11t2d_b86p!19sChIJZQesNs1PyxQRGJyGFHYoHpg?authuser=0&hl=tr&rclk=1
I Love Pizza,"Yeşilyurt, Galip Erenoğlu Cd. No:26, 41190 Başiskele/Kocaeli",(0262) 503 03 03,,N/A,https://www.google.com/maps/place/%C5%9Eahbaz+Kat%C4%B1k+D%C3%BCr%C3%BCm/data=!4m7!3m6!1s0x14cb46b6e45ef517:0x5f9cab7ccc107f6b!8m2!3d40.7454781!4d29.9568053!16s%2Fg%2F11df63mlqd!19sChIJF_Ve5LZGyxQRa38QzHyrnF8?authuser=0&hl=tr&rclk=1
Gül’ün Mutfağı,"Serdar Mahallesi Yavuz Caddesi, Yeni, Belediye Karşısı No:6/A, 41090 Başiskele/Kocaeli",0542 669 67 02,,N/A,https://www.google.com/maps/place/Kullar+Meydan+Kafe/data=!4m7!3m6!1s0x14cb5ba940abf8ef:0x2cb663ec043b4135!8m2!3d40.7236007!4d29.9915867!16s%2Fg%2F11fl5p8d94!19sChIJ7_irQKlbyxQRNUE7BOxjtiw?authuser=0&hl=tr&rclk=1
Harmantepe Aile Piknik Restaurant,"Yuvacık Yakacık, 41090 Başiskele/Kocaeli",0507 364 44 00,,N/A,https://www.google.com/maps/place/I+Love+Pizza/data=!4m7!3m6!1s0x14cb452b5538230d:0xbcebcb3a401ff78a!8m2!3d40.7105779!4d29.965898!16s%2Fg%2F11qnbnr9d9!19sChIJDSM4VStFyxQRivcfQDrL67w?authuser=0&hl=tr&rclk=1
Yamaç Kamping,"Servetiye Cami, 41090 Başiskele/Kocaeli",0532 061 20 53,,N/A,https://www.google.com/maps/place/G%C3%BCl%E2%80%99%C3%BCn+Mutfa%C4%9F%C4%B1/data=!4m7!3m6!1s0x14cb453466b7eaf3:0x4b739c9e70fad5e8!8m2!3d40.7138782!4d29.9351508!16s%2Fg%2F11rkcfzzcv!19sChIJ8-q3ZjRFyxQR6NX6cJ6cc0s?authuser=0&hl=tr&rclk=1
Yamaç Kamping,"Servetiye Cami, 41090 Başiskele/Kocaeli",0532 061 20 53,,N/A,https://www.google.com/maps/place/Harmantepe+Aile+Piknik+Restaurant/data=!4m7!3m6!1s0x14cb431f3819210b:0xc2fe8ab82a01530a!8m2!3d40.6528795!4d29.9493166!16s%2Fg%2F11g9dw0c68!19sChIJCyEZOB9DyxQRClMBKriK_sI?authuser=0&hl=tr&rclk=1
Mavi Kayalar Restoran,"Mahallesi, Servetiye Cami, Aşağı Alartı Mevkii 22/1, 41090 Başiskele/Kocaeli",(0262) 345 00 53,,http://www.mavikayalar.com/,https://www.google.com/maps/place/Yama%C3%A7+Kamping/data=!4m7!3m6!1s0x14cb42ebfbb4bc1d:0x3d8655f1d8a622b6!8m2!3d40.6355528!4d29.9455358!16s%2Fg%2F11c45ngttl!19sChIJHby0--tCyxQRtiKm2PFVhj0?authuser=0&hl=tr&rclk=1
Mavi Kayalar Restoran,"Mahallesi, Servetiye Cami, Aşağı Alartı Mevkii 22/1, 41090 Başiskele/Kocaeli",(0262) 345 00 53,,http://www.mavikayalar.com/,https://www.google.com/maps/place/Mercury+Coffee%26Cake/data=!4m7!3m6!1s0x14cb4fa681b02ad3:0x4d983a41b2a86263!8m2!3d40.7637528!4d29.9361786!16s%2Fg%2F11qg3zqwf0!19sChIJ0yqwgaZPyxQRY2KoskE6mE0?authuser=0&hl=tr&rclk=1
Mavi Kayalar Restoran,"Mahallesi, Servetiye Cami, Aşağı Alartı Mevkii 22/1, 41090 Başiskele/Kocaeli",(0262) 345 00 53,,http://www.mavikayalar.com/,https://www.google.com/maps/place/Mavi+Kayalar+Restoran/data=!4m7!3m6!1s0x14cb431231f87ed5:0x53887c8111f3ab61!8m2!3d40.6337392!4d29.9506154!16s%2Fg%2F11h18dtjzh!19sChIJ1X74MRJDyxQRYavzEYF8iFM?authuser=0&hl=tr&rclk=1
Lux mundi,"Karabaş, Cengiz Topel Cd. No:36, 41040 İzmit/Kocaeli",0545 603 23 87,,N/A,https://www.google.com/maps/place/Pizzak%C3%B6y+%C4%B0zmit+Yahyakaptan+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fbdebb50811:0x5d39992d80cc9879!8m2!3d40.7634597!4d29.9609022!16s%2Fg%2F11t9q59cdq!19sChIJEQi1671PyxQReZjMgC2ZOV0?authuser=0&hl=tr&rclk=1
Fika Kahve & Mutfak,"Yeniköy Merkez Mahallesi Ilıca Caddesi, Bizim Sk. No:2, 41275 Başiskele/Kocaeli",,,https://instagram.com/fikakahvemutfak?igshid=YmMyMTA2M2Y=,https://www.google.com/maps/place/Vault+Coffee+%26+More/data=!4m7!3m6!1s0x14cb4f27b774e363:0x54e8b695f542392f!8m2!3d40.7639397!4d29.9386001!16s%2Fg%2F11vm560xyd!19sChIJY-N0tydPyxQRLzlC9ZW26FQ?authuser=0&hl=tr&rclk=1
Fika Kahve & Mutfak,"Yeniköy Merkez Mahallesi Ilıca Caddesi, Bizim Sk. No:2, 41275 Başiskele/Kocaeli",,,https://instagram.com/fikakahvemutfak?igshid=YmMyMTA2M2Y=,https://www.google.com/maps/place/Lux+mundi/data=!4m7!3m6!1s0x14cb4f3699e34255:0x28e61ed7dee3aa44!8m2!3d40.7647148!4d29.9374182!16s%2Fg%2F11wr2v4p6k!19sChIJVULjmTZPyxQRRKrj3tce5ig?authuser=0&hl=tr&rclk=1
BURSA KEBAP EVİ SYMBOL AVM,"Ovacık, Adapazarı No:34, Çayırköy, İzmit Cd. Symbol Avm, 41140 Başiskele/Kocaeli",(0262) 502 27 72,,N/A,https://www.google.com/maps/place/Fika+Kahve+%26+Mutfak/data=!4m7!3m6!1s0x14cb43ec6513d32b:0x42552276082b9fbd!8m2!3d40.698666!4d29.884863!16s%2Fg%2F11trcsvt9w!19sChIJK9MTZexDyxQRvZ8rCHYiVUI?authuser=0&hl=tr&rclk=1
Yeşildağlar Et,"D-130 KARAYOLU CADDESİ NO:183, 41030 Başiskele/Kocaeli",(0262) 343 43 46,,http://www.yesildaglar.com/,https://www.google.com/maps/place/NAILA+GARDEN/data=!4m7!3m6!1s0x14cb44fcb947e4ff:0xf653463801d2ac46!8m2!3d40.7220149!4d29.937901!16s%2Fg%2F11cn9jy8pc!19sChIJ_-RHufxEyxQRRqzSAThGU_Y?authuser=0&hl=tr&rclk=1
CADDE KATIK SEYMEN BAŞİSKELE,"SEYMEN MAH. D-130 KARAYOLU CD, Seymen, CAMİ KARŞISI NO:77/B, 41245 Başiskele/Kocaeli",(0262) 342 20 00,,https://www.instagram.com/caddekatik.seymen?igsh=MW5iM3pqcXk4YzA0cA%3D%3D&utm_source=qr,https://www.google.com/maps/place/BURSA+KEBAP+EV%C4%B0+SYMBOL+AVM/data=!4m7!3m6!1s0x14cb50036726a9e5:0x426c9410cf31b6e8!8m2!3d40.7593784!4d29.9794072!16s%2Fg%2F11c37nnr56!19sChIJ5akmZwNQyxQR6LYxzxCUbEI?authuser=0&hl=tr&rclk=1
Midpoint - Symbol AVM,"Symbol, Kocaeli",,info@tikla.com.tr,https://www.tikla.com.tr/midpoint-symbol-kocaeli-avm.html,https://www.google.com/maps/place/Ye%C5%9Filda%C4%9Flar+Et/data=!4m7!3m6!1s0x14cb445e6d314589:0x2cec06428d195c5c!8m2!3d40.7133558!4d29.9225622!16s%2Fg%2F11b_3fwx0b!19sChIJiUUxbV5EyxQRXFwZjUIG7Cw?authuser=0&hl=tr&rclk=1
Trakya börekçisi,"Sanayi, 28 Mart Sk., 41140 Başiskele/Kocaeli",0532 450 74 64,"focus-within-polyfill@5.0.9, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, core-js-bundle@3.2.1, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com, trakyaborekcisi@gmail.com, react-dom@18.3.1, react@18.3.1, lodash@4.17.21, 8c4075d5481d476e945486754f783364@sentry.io, info@trakyaborekcisi.com",http://trakyaborekcisi.com.tr/,https://www.google.com/maps/place/CADDE+KATIK+SEYMEN+BA%C5%9E%C4%B0SKELE/data=!4m7!3m6!1s0x14cb450a47383265:0xc1159920a45777b6!8m2!3d40.7105733!4d29.9036123!16s%2Fg%2F11glghn_t1!19sChIJZTI4RwpFyxQRtndXpCCZFcE?authuser=0&hl=tr&rclk=1
ACW COFFEE & TEA,"Karabaş, Rauf Orbay Sk. No:4/F, 41040 İzmit/Kocaeli",0530 516 09 82,,N/A,https://www.google.com/maps/place/Midpoint+-+Symbol+AVM/data=!4m7!3m6!1s0x14cb50036a2cb18d:0x7b01956958810603!8m2!3d40.7591603!4d29.9796404!16s%2Fg%2F11c55vzp9q!19sChIJjbEsagNQyxQRAwaBWGmVAXs?authuser=0&hl=tr&rclk=1
Terra Pizza Başiskele,"Yeşilyurt, Hoca Ahmet Yesevi Cd. NO:310/A, 41190 Başiskele/Kocaeli",(0262) 324 42 20,ornek@terrapizza.com,https://www.terrapizza.com.tr/restoranlarimiz,https://www.google.com/maps/place/Trakya+b%C3%B6rek%C3%A7isi/data=!4m7!3m6!1s0x14cb4543c226c345:0x7b187f4227bc0ff7!8m2!3d40.7452203!4d29.9549499!16s%2Fg%2F11g9m5f4dm!19sChIJRcMmwkNFyxQR9w-8J0J_GHs?authuser=0&hl=tr&rclk=1
Burger House,"Ovacık, Adapazarı İzmit Yolu No:36, 41140 Başiskele/Kocaeli",(0262) 502 03 95,,N/A,https://www.google.com/maps/place/ACW+COFFEE+%26+TEA/data=!4m7!3m6!1s0x14cb45e607f6846d:0x53c0f748786863d3!8m2!3d40.7637045!4d29.9329456!16s%2Fg%2F11q91mvnl8!19sChIJbYT2B-ZFyxQR02NoeEj3wFM?authuser=0&hl=tr&rclk=1
Maşşa Ocakbaşı,"M.Ali Pasa Mah. Erkan Sok. No:3 (Teona Otel Altı), 41050 İzmit/Kocaeli",(0262) 322 40 40,,http://facebook.com/massaocakbasi,https://www.google.com/maps/place/Terra+Pizza+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb457c1058898f:0x648bfaa636212b23!8m2!3d40.7190851!4d29.9481634!16s%2Fg%2F11b6j01dph!19sChIJj4lYEHxFyxQRIyshNqb6i2Q?authuser=0&hl=tr&rclk=1
Rodopi Kahve,"Karabaş, Cumhuriyet Cd. No:188/B, 41050 İzmit/Kocaeli",(0262) 322 22 24,,http://www.rodopikahve.com/,https://www.google.com/maps/place/Burger+House/data=!4m7!3m6!1s0x14cb50037790ffa1:0xa63a9384d78c7b6a!8m2!3d40.7585488!4d29.9790552!16s%2Fg%2F11c37ls02b!19sChIJof-QdwNQyxQRanuM14STOqY?authuser=0&hl=tr&rclk=1
Rodopi Kahve,"Karabaş, Cumhuriyet Cd. No:188/B, 41050 İzmit/Kocaeli",(0262) 322 22 24,,http://www.rodopikahve.com/,https://www.google.com/maps/place/Ma%C5%9F%C5%9Fa+Ocakba%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb4ff3e727bfbf:0x5b9e406c2327e5e5!8m2!3d40.7636425!4d29.9562956!16s%2Fg%2F11c5rq2532!19sChIJv78n5_NPyxQR5eUnI2xAnls?authuser=0&hl=tr&rclk=1
,"Saymen mahallesi liman caddesi 19/A, Seymen, Liman Cd. no19, 41140 Başiskele/Kocaeli",0536 405 61 41,,N/A,https://www.google.com/maps/place/Rodopi+Kahve/data=!4m7!3m6!1s0x14cb4fe501f4f879:0xa71789bf6f0703a3!8m2!3d40.7642418!4d29.9340553!16s%2Fg%2F11c1pgbb9q!19sChIJefj0AeVPyxQRowMHb7-JF6c?authuser=0&hl=tr&rclk=1
Köfteci Yusuf,"Sanayi, Ömer Türkçakal Blv. 8/4, 41040 Başiskele/Kocaeli",,,https://www.kofteciyusuf.com/,https://www.google.com/maps/place/Yayla+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4412d616dd2d:0xa495b5fc5bb957e7!8m2!3d40.710313!4d29.9042712!16s%2Fg%2F113fswwxw!19sChIJLd0W1hJEyxQR51e5W_y1laQ?authuser=0&hl=tr&rclk=1
Pier Marin Kafe & Restoran,"Körfez, Liman Cd. No:104, 41100 Başiskele/Kocaeli",0505 997 25 07,,http://www.piermarin.com.tr/,https://www.google.com/maps/place/Santacafe/data=!4m7!3m6!1s0x14cb453b5ea5316d:0x71bfdc2778d0d6bd!8m2!3d40.7135259!4d29.9072126!16s%2Fg%2F11vxyhv3gs!19sChIJbTGlXjtFyxQRvdbQeCfcv3E?authuser=0&hl=tr&rclk=1
