Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Köşk 1981 fish meat restaurant,"Cankurtaran mahallesi Akbıyık Caddesi, Adliye Sk. no:9/a, 34400 Fatih/İstanbul",0530 953 79 21,enteryour@addresshere.com,https://instagram.com/kosk1981cafe.restaurant?igshid=YmMyMTA2M2Y=,https://www.google.com/maps/place/K%C3%B6%C5%9Fk+1981+fish+meat+restaurant/data=!4m7!3m6!1s0x14cab948adf955ff:0x4f50f1c997342f4e!8m2!3d41.0062681!4d28.9809951!16s%2Fg%2F11mvb087zx!19sChIJ_1X5rUi5yhQRTi80l8nxUE8?authuser=0&hl=tr&rclk=1
Seven Hills Restaurant,"Cankurtaran, Tevkifhane Sk. No:8 Kat:3, 34122 Fatih/İstanbul",0534 522 37 93,info@sevenhillsrestaurant.com,https://www.sevenhillsrestaurant.com/,https://www.google.com/maps/place/Seven+Hills+Restaurant/data=!4m7!3m6!1s0x14cab9bc4a57a37d:0xd36133b24b2fdc0a!8m2!3d41.0063995!4d28.9797043!16s%2Fg%2F11b6t6t100!19sChIJfaNXSry5yhQRCtwvS7IzYdM?authuser=0&hl=tr&rclk=1
Neda Restaurant,"Hoca Paşa, Hüdavendigar Cd. No : 5, 34110 Fatih/İstanbul",(0212) 514 98 28,No Website,,https://www.google.com/maps/place/Neda+Restaurant/data=!4m7!3m6!1s0x14cab94d1bbf39a9:0x7ee5d59bc71d77b1!8m2!3d41.0125857!4d28.9781034!16s%2Fg%2F11rdq09x0r!19sChIJqTm_G025yhQRsXcdx5vV5X4?authuser=0&hl=tr&rclk=1
Abdi Bey Lokantası,"Arap Cami, Bankalar Cd. No: 21, 34421 Beyoğlu/İstanbul",0531 783 33 33,"info@abdibey.com.tr, hello@abdibey.com.tr",https://abdibey.com.tr/,https://www.google.com/maps/place/Abdi+Bey+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cab9dd86268b01:0x6856c88988ebdfd!8m2!3d41.0240731!4d28.9725351!16s%2Fg%2F11w319jyrp!19sChIJAYsmht25yhQR_b2OmIhshQY?authuser=0&hl=tr&rclk=1
Mitara Cafe & Art,"Küçük Ayasofya, Kaleci Sk. No:9 D:101, 34122 Fatih/İstanbul",(0212) 638 44 80,help@mapquest.com,http://www.mitara.com.tr/,https://www.google.com/maps/place/Mitara+Cafe+%26+Art/data=!4m7!3m6!1s0x14cab9984ccba871:0x9d074564a456c213!8m2!3d41.0034936!4d28.9734747!16s%2Fg%2F11clr_vvyz!19sChIJcajLTJi5yhQRE8JWpGRFB50?authuser=0&hl=tr&rclk=1
Zeyrek İstanbul Kitap Cafe,"Zeyrek, Zeyrek Mehmet Paşa Sk. No:13, 34083 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Zeyrek+%C4%B0stanbul+Kitap+Cafe/data=!4m7!3m6!1s0x14cab9f497825d9b:0x2d700ee51cfdc3f3!8m2!3d41.0198408!4d28.9578567!16s%2Fg%2F11ggpnvt33!19sChIJm12Cl_S5yhQR88P9HOUOcC0?authuser=0&hl=tr&rclk=1
Menü İstanbul Ev Yemekleri,"Yeşilce, Doğa Sk. No:3, 34418 Kağıthane/İstanbul",Telefon Yok,R@Sb.fg,http://instagram.com/menuistanbulevyemekleri,https://www.google.com/maps/place/Men%C3%BC+%C4%B0stanbul+Ev+Yemekleri/data=!4m7!3m6!1s0x14cab67c1e988229:0x2a1a7ffe72dc14aa!8m2!3d41.0936169!4d29.0041321!16s%2Fg%2F11fy4kw632!19sChIJKYKYHny2yhQRqhTccv5_Gio?authuser=0&hl=tr&rclk=1
Kale İstanbul Cafe,"Defterdar, Savaklar Cd., 34050 Eyüpsultan/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Kale+%C4%B0stanbul+Cafe/data=!4m7!3m6!1s0x14cabb84442a12ef:0x5f7b8635e981dd9d!8m2!3d41.0322783!4d28.9368364!16s%2Fg%2F11gydfxqdh!19sChIJ7xIqRIS7yhQRnd2B6TWGe18?authuser=0&hl=tr&rclk=1
Central Istanbul Cafe & Restaurant,"Mimar Hayrettin, Sucu Baki Sk. No:1, 34126 Fatih/İstanbul",0533 498 92 35,No Website,,https://www.google.com/maps/place/Central+Istanbul+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab9dc2292c865:0xdd0c142006b0960a!8m2!3d41.0085494!4d28.9681579!16s%2Fg%2F11vpjj0_tn!19sChIJZciSIty5yhQRCpawBiAUDN0?authuser=0&hl=tr&rclk=1
Son Osmanlı Cafe,"Molla Gürani, Adnan Menderes Blv. No:65, 34093 Fatih/İstanbul",(0212) 631 15 49,No Website,,https://www.google.com/maps/place/Son+Osmanl%C4%B1+Cafe/data=!4m7!3m6!1s0x14cabb5f219c188f:0x4d2ec2ee2b5c8456!8m2!3d41.0161645!4d28.9427041!16s%2Fg%2F11g6rcjcvn!19sChIJjxicIV-7yhQRVoRcK-7CLk0?authuser=0&hl=tr&rclk=1
İstanbul Restaurant,"Yenidoğan, Abdi İpekçi Cd. No:49, 34040 Bayrampaşa/İstanbul",(0212) 567 73 03,No Website,,https://www.google.com/maps/place/%C4%B0stanbul+Restaurant/data=!4m7!3m6!1s0x14caba63f5f8fe29:0x2d53e8d4e5efc636!8m2!3d41.0369746!4d28.9120291!16s%2Fg%2F1hm39xn66!19sChIJKf749WO6yhQRNsbv5dToUy0?authuser=0&hl=tr&rclk=1
Kaktüs Cihangir,"Pürtelaş Hasan Efendi, Cihangir Cd. No:16/A, 34343 Beyoğlu/İstanbul",(0212) 243 57 31,"ed436f5053144538958ad06a5005e99a@sentry.wixpress.com, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com, info@kaktuscihangir.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 460ff4620fa44cba8df530afde949785@sentry.wixpress.com",http://www.kaktuscihangir.com/,https://www.google.com/maps/place/Kakt%C3%BCs+Cihangir/data=!4m7!3m6!1s0x14cab762dc1a5431:0xc3636cc823573543!8m2!3d41.0316158!4d28.9866232!16s%2Fg%2F1tcwzj_9!19sChIJMVQa3GK3yhQRQzVXI8hsY8M?authuser=0&hl=tr&rclk=1
BLUE BOTTLE İSTANBUL,"Küçük Ayasofya, Kadırga Meydanı Sk. No:5/1, 34122 Fatih/İstanbul",0535 447 44 53,No Website,,https://www.google.com/maps/place/BLUE+BOTTLE+%C4%B0STANBUL/data=!4m7!3m6!1s0x14cab99c2a728e77:0xe8ee135c7eb91dae!8m2!3d41.0048031!4d28.9697343!16s%2Fg%2F11qq0by660!19sChIJd45yKpy5yhQRrh25flwT7ug?authuser=0&hl=tr&rclk=1
Sefa-i Hürrem Cafe & Restaurant,"Demirtaş Mahallesi, Süleymaniye, Fetva Ykş. No: 6, 34134 Fatih/İstanbul",(0212) 522 77 01,enteryour@addresshere.com,https://www.instagram.com/sefaihurremcafe/,https://www.google.com/maps/place/Sefa-i+H%C3%BCrrem+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab9ed4a05e913:0x73843861fd8c0ba8!8m2!3d41.0166553!4d28.9662811!16s%2Fg%2F11bc6zb49x!19sChIJE-kFSu25yhQRqAuM_WE4hHM?authuser=0&hl=tr&rclk=1
İstanbull Cafe,"Caferağa, Miralay Nazım Sk. no:15, 34714 Kadıköy/İstanbul",0506 271 07 17,"info@istanbullcafe.com, example@email.com",http://istanbullcafe.com/,https://www.google.com/maps/place/%C4%B0stanbull+Cafe/data=!4m7!3m6!1s0x14cab86f37c5bc65:0xf18f7014a173410d!8m2!3d40.9879085!4d29.0280797!16s%2Fg%2F11b7xmvhwc!19sChIJZbzFN2-4yhQRDUFzoRRwj_E?authuser=0&hl=tr&rclk=1
istanbul kitchen Cafe Restaurant,"Alemdar, Prof. Kazım İsmail Gürkan Cd. D:b, 34110 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/istanbul+kitchen+Cafe+Restaurant/data=!4m7!3m6!1s0x14cab98f639c0ded:0x3215432610884e81!8m2!3d41.0102449!4d28.9756214!16s%2Fg%2F11j4qrznj0!19sChIJ7Q2cY4-5yhQRgU6IECZDFTI?authuser=0&hl=tr&rclk=1
Turkish Street Cafe,"Sultan Ahmet, Gelinlik Sokağı, 34122 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Turkish+Street+Cafe/data=!4m7!3m6!1s0x14cab99813565e3b:0x276b2aa2aec3b528!8m2!3d41.0035012!4d28.9752499!16s%2Fg%2F11dxql64_l!19sChIJO15WE5i5yhQRKLXDrqIqayc?authuser=0&hl=tr&rclk=1
Balkan Lokantası,"Hobyar, Ankara Cd. 35/A, 34112 Fatih/İstanbul",(0212) 514 36 88,No Website,,https://www.google.com/maps/place/Balkan+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cab99549e8c953:0x89b802705427aef6!8m2!3d41.0136111!4d28.9747222!16s%2Fg%2F11g8w5t_bd!19sChIJU8noSZW5yhQR9q4nVHACuIk?authuser=0&hl=tr&rclk=1
Art Cafe,"Küçük Ayasofya Mahallesi Küçük Ayasofya Caddesi, Küçük Ayasofya, Yabacı Sk. no:3, 34122 Fatih/İstanbul",0532 417 04 45,No Website,,https://www.google.com/maps/place/Art+Cafe/data=!4m7!3m6!1s0x14cab9c387f5412d:0xc0544eff20cdd486!8m2!3d41.0027204!4d28.9729846!16s%2Fg%2F11px91jn4m!19sChIJLUH1h8O5yhQRhtTNIP9OVMA?authuser=0&hl=tr&rclk=1
Moss Lounge The Bosphorus,"Demirtaş, Fetva Ykş. no:18A, 34116 Fatih/İstanbul",(0212) 514 65 78,info@mossloungethebosphorus.com,http://www.mossloungethebosphorus.com/,https://www.google.com/maps/place/Moss+Lounge+The+Bosphorus/data=!4m7!3m6!1s0x14cab9de9befa9e9:0x679626bd824700a!8m2!3d41.0166986!4d28.9656625!16s%2Fg%2F11kv34lk72!19sChIJ6anvm965yhQRCnAk2GtieQY?authuser=0&hl=tr&rclk=1
Adonin Restaurant,"Alemdar Mah. Divanyolu Cad, Ticarethane Sk. No:9/A, 34110 Fatih/İstanbul",0539 899 54 04,support@evendo.com,https://www.adoninrestaurant.com/,https://www.google.com/maps/place/Adonin+Restaurant/data=!4m7!3m6!1s0x14cab90adb6511d9:0xe7e20d54506128db!8m2!3d41.0084599!4d28.9762534!16s%2Fg%2F11g0sq6myg!19sChIJ2RFl2wq5yhQR2yhhUFQN4uc?authuser=0&hl=tr&rclk=1
ALIR Cafe | Restaurant,"Kordonboyu, Rıhtım Cd. D:No.:19, 34860 Kartal/İstanbul",(0216) 387 77 90,No Email Found,https://alircaferestaurant.com.tr/,https://www.google.com/maps/place/ALIR+Cafe+%7C+Restaurant/data=!4m7!3m6!1s0x14cac377cb92e52d:0xd57e43803818c2d5!8m2!3d40.888533!4d29.1865559!16s%2Fg%2F11bvvzp4t2!19sChIJLeWSy3fDyhQR1cIYOIBDftU?authuser=0&hl=tr&rclk=1
Nova Şantiye Cafe,"Süleymaniye, Siyavuş Paşa Sk. No: 24, 34116 Fatih/İstanbul",(0212) 513 06 81,info@novasantiyecafe.com,https://www.novasantiyecafe.com/,https://www.google.com/maps/place/Nova+%C5%9Eantiye+Cafe/data=!4m7!3m6!1s0x14cab9ed342ef3ad:0xfdde93b44a080174!8m2!3d41.0165331!4d28.9661588!16s%2Fg%2F11by_xh0kl!19sChIJrfMuNO25yhQRdAEISrST3v0?authuser=0&hl=tr&rclk=1
Beyaz İnci Restaurant Galata Köprüsü,"Haliç Tarafı, Rüstem Paşa, Galata Köprüsü altı No:5, 34116 Fatih/İstanbul",0531 919 19 09,info@beyazincirestaurant.com,https://www.beyazinci-restaurant.com/,https://www.google.com/maps/place/Beyaz+%C4%B0nci+Restaurant+Galata+K%C3%B6pr%C3%BCs%C3%BC/data=!4m7!3m6!1s0x14cab9e962a36e8d:0xab11f0631e74461d!8m2!3d41.0191566!4d28.9724094!16s%2Fg%2F11d_z7cm48!19sChIJjW6jYum5yhQRHUZ0HmPwEas?authuser=0&hl=tr&rclk=1
Bey Kapısı Cafe Restaurant,"Demirtaş, Kepenekçi Sabunhanesi Sk. No:15/B, 34134 Fatih/İstanbul",(0212) 519 94 03,No Website,,https://www.google.com/maps/place/Bey+Kap%C4%B1s%C4%B1+Cafe+Restaurant/data=!4m7!3m6!1s0x14cab97c10a6c3a7:0x4504d69d57524ec0!8m2!3d41.017936!4d28.9654442!16s%2Fg%2F11gtyvsl17!19sChIJp8OmEHy5yhQRwE5SV53WBEU?authuser=0&hl=tr&rclk=1
Hidden Garden Restaurant Sultanahmet,"Binbirdirek, Peykhane Cd. No: 14/A, 34122 Fatih/İstanbul",0532 067 48 13,"hiddengardensultanahmett@gmail.com, info@mshiddengarden.com",https://mshiddengarden.com/,https://www.google.com/maps/place/Hidden+Garden+Restaurant+Sultanahmet/data=!4m7!3m6!1s0x14cab96c9d63641b:0x6d7a0fe832213f66!8m2!3d41.006749!4d28.9724282!16s%2Fg%2F11mv20mk1n!19sChIJG2RjnWy5yhQRZj8hMugPem0?authuser=0&hl=tr&rclk=1
Garden 1897 Restaurant,"Inside of Garden House Hotel, Küçük Ayasofya, Şht. Mehmet Paşa Sk. No5, 34122 Fatih/İstanbul",0530 186 23 59,info@garden1897.com,https://www.garden1897.com/,https://www.google.com/maps/place/Garden+1897+Restaurant/data=!4m7!3m6!1s0x14cab9d65bfb8111:0x29da03127cb377b!8m2!3d41.0040252!4d28.9725597!16s%2Fg%2F11h_bwzsb6!19sChIJEYH7W9a5yhQRezfLJzGgnQI?authuser=0&hl=tr&rclk=1
Şiva Oyster Fish Restaurant,"Cankurtaran, Akbıyık Cd. No:22, 34122 Fatih/İstanbul",0537 628 87 40,No Website,,https://www.google.com/maps/place/%C5%9Eiva+Oyster+Fish+Restaurant/data=!4m7!3m6!1s0x14cab9bc6969c72f:0x8ad53b46ad0d0664!8m2!3d41.0060906!4d28.9807497!16s%2Fg%2F11dynykb2r!19sChIJL8dpaby5yhQRZAYNrUY71Yo?authuser=0&hl=tr&rclk=1
Luco Restaurant Rooftop Sirkeci,"Hoca Paşa, Ebussuud Cd. No:21, 34112 Fatih/İstanbul",0538 017 84 74,"example@mail.com, restaurantlucoroof@gmail.com",https://restaurantluco.com/,https://www.google.com/maps/place/Luco+Restaurant+Rooftop+Sirkeci/data=!4m7!3m6!1s0x14cab9772d258bb1:0xeb33231be10241c6!8m2!3d41.0126627!4d28.9769354!16s%2Fg%2F11smqk15pz!19sChIJsYslLXe5yhQRxkEC4RsjM-s?authuser=0&hl=tr&rclk=1
Roof Mezze 360 Restaurant,"Seres old city hotel, Hoca Paşa, Hüdavendigar Cd. No:25, 34420 Fatih/İstanbul",0536 418 50 25,roofmezze@gmail.com,http://roofmezze360.com/,https://www.google.com/maps/place/Roof+Mezze+360+Restaurant/data=!4m7!3m6!1s0x14cab9c00f19ee23:0x32d44de0eea80503!8m2!3d41.0137159!4d28.9769003!16s%2Fg%2F11fzf6ckmt!19sChIJI-4ZD8C5yhQRAwWo7uBN1DI?authuser=0&hl=tr&rclk=1
Istanbul Cafe,"Zümrütevler, Cüneyt Sk. No:29, 34852 Maltepe/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Istanbul+Cafe/data=!4m7!3m6!1s0x14cac42505033c51:0x18a1ff6f9bec00a4!8m2!3d40.9364981!4d29.1483814!16s%2Fg%2F11k5mt2ldn!19sChIJUTwDBSXEyhQRpADsm2__oRg?authuser=0&hl=tr&rclk=1
Khorasani Restaurant,"Alemdar, Ticarethane Sk. no 9/b, 34400 Fatih/İstanbul",(0212) 512 12 27,Error Accessing Site,https://www.instagram.com/khorasani.restaurant/?hl=en,https://www.google.com/maps/place/Khorasani+Restaurant/data=!4m7!3m6!1s0x14cab9095726f94d:0x9daedd55bc4513cf!8m2!3d41.0084613!4d28.9761269!16s%2Fg%2F1tfdv81t!19sChIJTfkmVwm5yhQRzxNFvFXdrp0?authuser=0&hl=tr&rclk=1
Tin Restaurant,"Alemdar, Yerebatan Cd. No: 29, 34110 Fatih/İstanbul",(0212) 521 12 44,Error Accessing Site,http://yasayanmutfakrestaurant.com.tr/,https://www.google.com/maps/place/Tin+Restaurant/data=!4m7!3m6!1s0x14cab9b92689c6d3:0xae90197fee1213b4!8m2!3d41.0095083!4d28.9766144!16s%2Fg%2F11tk3f2j6r!19sChIJ08aJJrm5yhQRtBMS7n8ZkK4?authuser=0&hl=tr&rclk=1
Pepo's Galata,"Bereketzade, Camekan Sk. no:1/d, 34421 Beyoğlu/İstanbul",(0212) 245 16 96,No Email Found,http://www.pepogalata.com/,https://www.google.com/maps/place/Pepo%27s+Galata/data=!4m7!3m6!1s0x14cab9e7a16ac583:0x85964d890a2792d0!8m2!3d41.0253474!4d28.9745096!16s%2Fg%2F1td8fqgw!19sChIJg8Vqoee5yhQR0JInColNloU?authuser=0&hl=tr&rclk=1
Tarihi Şahin Lokantası,"Asmalı Mescit, Orhan Adlı Apaydın Sk. 11/A, 34430 Beyoğlu/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Tarihi+%C5%9Eahin+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cab9e065907e0d:0x935e569410d1eb65!8m2!3d41.0306139!4d28.9747417!16s%2Fg%2F1xflmn5w!19sChIJDX6QZeC5yhQRZevREJRWXpM?authuser=0&hl=tr&rclk=1
Fes Cafe- Abdulla Natural,"Molla Fenari, Ali Baba Türbe Sk. No:15, 34120 Fatih/İstanbul",(0212) 526 30 70,webmaps-revolution@yandex-team.ru,https://abdulla.com/,https://www.google.com/maps/place/Fes+Cafe-+Abdulla+Natural/data=!4m7!3m6!1s0x14caba246c5550f5:0x3480352e71563501!8m2!3d41.00997!4d28.9716176!16s%2Fg%2F1tf5ymgr!19sChIJ9VBVbCS6yhQRATVWcS41gDQ?authuser=0&hl=tr&rclk=1
Carlos Terrace Restaurant İstanbul,"Sultan Ahmet, Akbıyık Cd. No:75, 34140 Fatih/İstanbul",0542 475 45 72,info@carlosterrace.com,http://www.carlosterrace.com/,https://www.google.com/maps/place/Carlos+Terrace+Restaurant+%C4%B0stanbul/data=!4m7!3m6!1s0x14cab98358c1025b:0x38cadb825db2d93c!8m2!3d41.0039248!4d28.9790421!16s%2Fg%2F11r3mjfwjx!19sChIJWwLBWIO5yhQRPNmyXYLbyjg?authuser=0&hl=tr&rclk=1
Shishly Cafe&Bistro,"Merkez, Abide-i Hürriyet Cd No:122, 34381 Şişli/İstanbul",(0212) 234 64 09,info@bistroshishly.com,http://www.bistroshishly.com/,https://www.google.com/maps/place/Shishly+Cafe%26Bistro/data=!4m7!3m6!1s0x14cab71cb53c4b17:0x55adfdcac9b780ff!8m2!3d41.0624077!4d28.9877165!16s%2Fg%2F11bzsf94cy!19sChIJF0s8tRy3yhQR_4C3ycr9rVU?authuser=0&hl=tr&rclk=1
Mikla,"The Marmara Pera, Asmalı Mescit, Meşrutiyet Cd. No:15, 34430 Beyoğlu/İstanbul",(0212) 293 56 56,info@miklarestaurant.com,http://www.miklarestaurant.com/,https://www.google.com/maps/place/Mikla/data=!4m7!3m6!1s0x14cab9e04677e445:0x84a9f9a2f4e8defe!8m2!3d41.0310369!4d28.9741962!16s%2Fm%2F0nd32kn!19sChIJReR3RuC5yhQR_t7o9KL5qYQ?authuser=0&hl=tr&rclk=1
Gülhane Sur Cafe,"Cankurtaran, Soğuk Çeşme Sk. No:30/B, 34122 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/G%C3%BClhane+Sur+Cafe/data=!4m7!3m6!1s0x14cab96eba3527f1:0x11be80cf189dfa8!8m2!3d41.0101519!4d28.9793339!16s%2Fg%2F11clsfw803!19sChIJ8Sc1um65yhQRqN-J8QzoGwE?authuser=0&hl=tr&rclk=1
Yanyalı Fehmi Lokantası,"Osmanağa, Yağlıkçıismail Sok No:1, 34714 Kadıköy/İstanbul",(0216) 336 33 33,info@fehmilokantasi.com,http://www.yanyalifehmi.com/,https://www.google.com/maps/place/Yanyal%C4%B1+Fehmi+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cac70642b3ea81:0x852a787003a6d728!8m2!3d40.9907688!4d29.0255674!16s%2Fg%2F1tjjrll6!19sChIJgeqzQgbHyhQRKNemA3B4KoU?authuser=0&hl=tr&rclk=1
Ehlitat Lokantası,"Hüseyinağa, İstiklal Cad., Balo Sok. No:21, 34435 Beyoğlu/İstanbul",(0212) 249 56 92,webmaps-revolution@yandex-team.ru,https://www.instagram.com/ehlitatlokantasi/?hl=en,https://www.google.com/maps/place/Ehlitat+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cab760c349ba5f:0x479757a9dc51370c!8m2!3d41.0351976!4d28.9782711!16s%2Fg%2F1ptx0k_0m!19sChIJX7pJw2C3yhQRDDdR3KlXl0c?authuser=0&hl=tr&rclk=1
Sur Balık Restoran Sarayburnu,"Sultan Ahmet, Kennedy Cad. No: 38/1, 34122 Eminönü/İstanbul",(0212) 517 53 02,u002Fd32ad5863cfa4416b0c07e6f4c0242d4@sentry.io,http://surbalik.com/,https://www.google.com/maps/place/Sur+Bal%C4%B1k+Restoran+Sarayburnu/data=!4m7!3m6!1s0x14cab9a326ea8bd9:0x6739df5eabce9ec1!8m2!3d41.0023418!4d28.9794015!16s%2Fg%2F1tf1360k!19sChIJ2YvqJqO5yhQRwZ7Oq17fOWc?authuser=0&hl=tr&rclk=1
Üç Maymun Nargile Cafe,"Hoca Paşa, Nöbethane Cd. No:18, 34110 Fatih/İstanbul",0546 506 49 21,info@3maymuncafe.com.tr,http://3maymuncafe.com.tr/,https://www.google.com/maps/place/%C3%9C%C3%A7+Maymun+Nargile+Cafe/data=!4m7!3m6!1s0x14cab9c06987dbb7:0xe6871a33fe1fe54a!8m2!3d41.0141314!4d28.9774436!16s%2Fg%2F11cn8shhvd!19sChIJt9uHacC5yhQRSuUf_jMah-Y?authuser=0&hl=tr&rclk=1
ANTAKYA RESTAURANT,"Mimar Hayrettin, Divani Ali Sk. No:12, 34126 Fatih/İstanbul",(0212) 518 01 17,No Email Found,http://www.antakyarestaurant.com.tr/,https://www.google.com/maps/place/ANTAKYA+RESTAURANT/data=!4m7!3m6!1s0x14cab990e29c2bdd:0x7da151c0a97e7851!8m2!3d41.008416!4d28.968257!16s%2Fg%2F1tg83zwx!19sChIJ3Suc4pC5yhQRUXh-qcBRoX0?authuser=0&hl=tr&rclk=1
Vamos Estambul Restaurant & Cafe,"Alemdar, Ticarethane Sk. 39/42, 34120 Fatih/İstanbul",0537 835 75 00,"info@kips.com.tr, example@example.com, example@email.com, yourexample@email.com",http://www.vamosestambulrestaurant.com/,https://www.google.com/maps/place/Vamos+Estambul+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x14cab9a4dae6430d:0x4cdd30c32fb25459!8m2!3d41.0086605!4d28.976019!16s%2Fg%2F11h1jdtl_0!19sChIJDUPm2qS5yhQRWVSyL8Mw3Uw?authuser=0&hl=tr&rclk=1
Foodie-ist Cafe and Brasserie,"Alemdar, Muhterem Efendi Sk. No:13 Zemin kat, 34122 Fatih/İstanbul",0544 274 49 31,webmaps-revolution@yandex-team.ru,http://www.foodie-ist.com/,https://www.google.com/maps/place/Foodie-ist+Cafe+and+Brasserie/data=!4m7!3m6!1s0x14cab9d8c29ec75b:0xb031077875c94df8!8m2!3d41.0089319!4d28.9772592!16s%2Fg%2F11fpkbyplk!19sChIJW8eewti5yhQR-E3JdXgHMbA?authuser=0&hl=tr&rclk=1
Diva fısh kebab Restaurant,"diva fish kebab restaurant, Cankurtaran, Akbıyık Cd. 81/A, 34122 Fatih/İstanbul",0536 050 15 95,enteryour@addresshere.com,https://www.google.com/search?sca_esv=595960337&cs=0&output=search&q=Diva%20Kebab%20Fish%20Restuarant&ludocid=9346150825255349000&lsig=AB86z5Wn5enxbqCEnp-rOdrHSb80&sa=X&ved=0CBMQj9IGahcKEwi4pJGGsMaDAxUAAAAAHQAAAAAQAQ&biw=384&bih=715&dpr=2.81,https://www.google.com/maps/place/Diva+f%C4%B1sh+kebab+Restaurant/data=!4m7!3m6!1s0x14cab9bcd44f8985:0x81b432a85491ab08!8m2!3d41.0036117!4d28.9792124!16s%2Fg%2F11f120vr00!19sChIJhYlP1Ly5yhQRCKuRVKgytIE?authuser=0&hl=tr&rclk=1
ISTANBUL CAFE BÖREK,"Mahallesi, Kocasinan Merkez, Sakıp Sabancı Cd. No:1, 34186 Bahçelievler/İstanbul",(0212) 560 21 86,No Website,,https://www.google.com/maps/place/ISTANBUL+CAFE+B%C3%96REK/data=!4m7!3m6!1s0x14caa574ce6e1941:0x29ee83085cf94a4e!8m2!3d41.0190151!4d28.8429652!16s%2Fg%2F11fl7q3ng2!19sChIJQRluznSlyhQRTkr5XAiD7ik?authuser=0&hl=tr&rclk=1
Fuego Restaurant,"Alemdar, İncili Çavuş Sk. 15A, 34110 Fatih/İstanbul",0530 076 20 86,No Website,,https://www.google.com/maps/place/Fuego+Restaurant/data=!4m7!3m6!1s0x14cab9bde51c370f:0x41e67c97d4f6f878!8m2!3d41.0082589!4d28.9772595!16s%2Fg%2F11h11w0w1!19sChIJDzcc5b25yhQRePj21Jd85kE?authuser=0&hl=tr&rclk=1
Hüsnü Ala Lounge,"İzzet, Demirtaş, Süleymaniye, Fetva Yokuşu, Nazır, Ferhat Ağa Sk. No:12, 34134 Fatih/İstanbul",(0212) 511 66 88,No Website,,https://www.google.com/maps/place/H%C3%BCsn%C3%BC+Ala+Lounge/data=!4m7!3m6!1s0x14cab9ed594cd0e7:0xe22ef4d32ec15bf4!8m2!3d41.0176843!4d28.9648041!16s%2Fg%2F12q4yjn9h!19sChIJ59BMWe25yhQR9FvBLtP0LuI?authuser=0&hl=tr&rclk=1
Lotus Restaurant & Cafe,"Hoca Paşa, İbni Kemal Cd. No:16, 34110 Fatih/İstanbul",0555 978 39 52,info@lotusrestaurantcafe.com,http://lotusrestaurantcafe.com/,https://www.google.com/maps/place/Lotus+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x14cab9df6abe5627:0x690ea6e8776d2749!8m2!3d41.0132266!4d28.9766915!16s%2Fg%2F11rbs7021l!19sChIJJ1a-at-5yhQRSSdtd-imDmk?authuser=0&hl=tr&rclk=1
Şehzade Cağ Kebap,"Hoca Paşa, Hoca Paşa Sk. No:6 D:4, 34110 Fatih/İstanbul",(0212) 520 33 61,No Website,,https://www.google.com/maps/place/%C5%9Eehzade+Ca%C4%9F+Kebap/data=!4m7!3m6!1s0x14cab9957a8076bf:0x3a3126ac9d5344f7!8m2!3d41.0139781!4d28.9752568!16s%2Fg%2F1wf4qrt4!19sChIJv3aAepW5yhQR90RTnawmMTo?authuser=0&hl=tr&rclk=1
Galata sarnıç cafe,"Karaköy Mahallesi, Galata Köprüsü, 34421 Fatih/İstanbul",0534 393 25 25,No Website,,https://www.google.com/maps/place/Galata+sarn%C4%B1%C3%A7+cafe/data=!4m7!3m6!1s0x14cab9bf7df07ceb:0x161a094a779051b5!8m2!3d41.0209524!4d28.9737484!16s%2Fg%2F11hz0rkybw!19sChIJ63zwfb-5yhQRtVGQd0oJGhY?authuser=0&hl=tr&rclk=1
