Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Gurme Steak House,"Sarımeşe, Sapanca Yolu Cd., 41100 Kartepe/Kocaeli",0532 628 07 41,info@gurmesteakhouse.com,https://www.google.com/url?q=http://www.gurmesteakhouse.com/&opi=79508299&sa=U&ved=0ahUKEwi9sfaBkqeMAxXXX_EDHfkpF6cQ61gIFCgQ&usg=AOvVaw3zH5QTBIglhz3VSwNamfJ2,https://www.google.com/maps/place/Gurme+Steak+House/data=!4m7!3m6!1s0x14cb51d5b677edf9:0x26545be7c98a3ee4!8m2!3d40.728898!4d30.0691049!16s%2Fg%2F11j3v8c3ny!19sChIJ-e13ttVRyxQR5D6KyedbVCY?authuser=0&hl=tr&rclk=1
The House Cafe İzmit,"Yenişehir, Konak Sk. No: 19, 41050 İzmit/Kocaeli",0506 871 49 26,No Email Found,https://www.google.com/url?q=http://www.thehousecafe.com/&opi=79508299&sa=U&ved=0ahUKEwiXq-GGkqeMAxVFQ_EDHbewLlwQ61gIFSgQ&usg=AOvVaw3dyWp2vLPk8GqdNyGEI2IF,https://www.google.com/maps/place/The+House+Cafe+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f40a6e461b9:0x96504557dfa86b78!8m2!3d40.7659823!4d29.9666466!16s%2Fg%2F11ss57gl29!19sChIJuWHkpkBPyxQReGuo31dFUJY?authuser=0&hl=tr&rclk=1
Deniz Yıldızı Balık Restaurant,"Ömerağa, Abdurrahman Yüksel Cd. 9/3 D:172, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Deniz+Y%C4%B1ld%C4%B1z%C4%B1+Bal%C4%B1k+Restaurant/data=!4m7!3m6!1s0x14cb4562912ab3bf:0x46d9bfff272c77b9!8m2!3d40.7652719!4d29.9300963!16s%2Fg%2F1hc0zw2ck!19sChIJv7MqkWJFyxQRuXcsJ_-_2UY?authuser=0&hl=tr&rclk=1
Kocaeli köfte,"Kadıköy, Bağdat Cd. 104B, 41050 İzmit/Kocaeli",0532 225 28 08,No Website,,https://www.google.com/maps/place/Kocaeli+k%C3%B6fte/data=!4m7!3m6!1s0x14cb4fd8091b5c65:0x422a9d5973b2cbf1!8m2!3d40.7673151!4d29.9485899!16s%2Fg%2F11r9sjnw7f!19sChIJZVwbCdhPyxQR8cuyc1mdKkI?authuser=0&hl=tr&rclk=1
Jumbo Künefe İzmit Yahyakaptan,"Yahyakaptan, Şht. Ergün Köncü Sk. No:7, 41050 İzmit/Kocaeli",(0262) 333 33 31,"e.kekliik@gmail.com, burakbektas@jumbokunefe.com, cerenkanberoglu@ilepa.com.tr, ilkeracay@jumbokunefe.com, arif@ilepa.com.tr, info@jumbokunefe.com",https://www.google.com/url?q=http://www.jumbokunefe.com/&opi=79508299&sa=U&ved=0ahUKEwipp8eNkqeMAxWMSPEDHfO_GF4Q61gIFSgQ&usg=AOvVaw3QOnDvqGrwzguEgtxU09Tw,https://www.google.com/maps/place/Jumbo+K%C3%BCnefe+%C4%B0zmit+Yahyakaptan/data=!4m7!3m6!1s0x14cb4fe3fc3507cf:0x5e7216e8cda78fda!8m2!3d40.7682684!4d29.9686663!16s%2Fg%2F11g8vbrnwr!19sChIJzwc1_ONPyxQR2o-nzegWcl4?authuser=0&hl=tr&rclk=1
Mis Bir Tat Döner,"Kadıköy, Zümrüt Sk., 41050 İzmit/Kocaeli",0530 908 07 23,No Website,,https://www.google.com/maps/place/Mis+Bir+Tat+D%C3%B6ner/data=!4m7!3m6!1s0x14cb4f892a16e115:0xb0aada8fd985f343!8m2!3d40.7663121!4d29.9423222!16s%2Fg%2F11q1j4nbz2!19sChIJFeEWKolPyxQRQ_OF2Y_aqrA?authuser=0&hl=tr&rclk=1
Çınaraltı Künefe & Kahvaltı,"Yenişehir, Demokrasi Cd. No:76, 41900 İzmit/Kocaeli",(0262) 311 54 61,info@cinaraltikunefe.com,https://www.google.com/url?q=http://www.cinaraltikunefe.com/&opi=79508299&sa=U&ved=0ahUKEwi228GVkqeMAxXZSvEDHfIxK8IQ61gIFSgQ&usg=AOvVaw38EvbG4Q6qAgfFZBMseEmA,https://www.google.com/maps/place/%C3%87%C4%B1naralt%C4%B1+K%C3%BCnefe+%26+Kahvalt%C4%B1/data=!4m7!3m6!1s0x14cb4f24913dc991:0xbfb0195a74f19da8!8m2!3d40.763447!4d29.961749!16s%2Fg%2F11f6514z44!19sChIJkck9kSRPyxQRqJ3xdFoZsL8?authuser=0&hl=tr&rclk=1
Meymenet Pub & Sahne,"Yahyakaptan, Akkavak Cd. No: 9, 41050 İzmit/Kocaeli",0850 242 6742,No Website,,https://www.google.com/maps/place/Meymenet+Pub+%26+Sahne/data=!4m7!3m6!1s0x14cb4f073f183211:0x9592d9d3b261e2d3!8m2!3d40.7633846!4d29.9720407!16s%2Fg%2F11q3p0wn1t!19sChIJETIYPwdPyxQR0-JhstPZkpU?authuser=0&hl=tr&rclk=1
Sümela Köfte ve Fırını,"Atakent Mh, Sapanca Yolu Cd. No:44, 41180 Kartepe/Kocaeli",(0262) 371 23 78,iletisim@naiboglusumela.com,https://www.google.com/url?q=http://www.sumelakartepe.com/&opi=79508299&sa=U&ved=0ahUKEwj45f2akqeMAxVqRvEDHe07LjQQ61gIGSgQ&usg=AOvVaw3wFosvO9gUtFXixQDXPJi9,https://www.google.com/maps/place/S%C3%BCmela+K%C3%B6fte+ve+F%C4%B1r%C4%B1n%C4%B1/data=!4m7!3m6!1s0x14cb50bba11a4eb5:0x3d10335fe4258e01!8m2!3d40.742642!4d30.050569!16s%2Fg%2F1thm0p1s!19sChIJtU4aobtQyxQRAY4l5F8zED0?authuser=0&hl=tr&rclk=1
Balıkçı Hamdi,"Ömerağa, Oramiral Salim Dervişoğlu Cd. No:7, 41300 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Bal%C4%B1k%C3%A7%C4%B1+Hamdi/data=!4m7!3m6!1s0x14cb4578cd6f3665:0xd60cecc1c9203a6c!8m2!3d40.7601706!4d29.9288898!16s%2Fg%2F1tcy_w2l!19sChIJZTZvzXhFyxQRbDogycHsDNY?authuser=0&hl=tr&rclk=1
ALO TAKOS,"Yahyakaptan, Şht. Ergün Köncü Sk. NO:23/A, 41050 İzmit/Kocaeli",(0262) 606 19 66,info@alotakos.com,https://www.google.com/url?q=http://alotakos.com/&opi=79508299&sa=U&ved=0ahUKEwjesqKhkqeMAxWgR_EDHdzTB1IQ61gIFCgQ&usg=AOvVaw0sYRQua33PAjbbkfaAK_b1,https://www.google.com/maps/place/ALO+TAKOS/data=!4m7!3m6!1s0x14cb4fcd36ac0765:0x981e287614869c18!8m2!3d40.7692832!4d29.9688817!16s%2Fg%2F11t2d_b86p!19sChIJZQesNs1PyxQRGJyGFHYoHpg?authuser=0&hl=tr&rclk=1
Gölbaşı Restaurant,"Hisareyn Mh. Fatih Cd. No:185, Gölcük / Kocaeli, 41663",(0262) 434 48 00,iletisim@golbasirestaurant.net,https://www.google.com/url?q=http://www.golbasirestaurant.net/&opi=79508299&sa=U&ved=0ahUKEwjwpoukkqeMAxUxX_EDHTqhNewQ61gIFSgQ&usg=AOvVaw2Gyg_9E1QbI5ar48E9gRoE,https://www.google.com/maps/place/G%C3%B6lba%C5%9F%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cb40cbf7721973:0x5c535b03c9927b83!8m2!3d40.6831817!4d29.8660945!16s%2Fg%2F1hc1l_m9w!19sChIJcxly98tAyxQRg3uSyQNbU1w?authuser=0&hl=tr&rclk=1
Ali Baba Et Lokantası,"Karabaş, Kuruçeşme Sk., 41040 İzmit/Kocaeli",0545 845 03 38,No Website,,https://www.google.com/maps/place/Ali+Baba+Et+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4f8735d53ea9:0xd1a458e330e33781!8m2!3d40.766113!4d29.9337964!16s%2Fg%2F11c6_t_mf9!19sChIJqT7VNYdPyxQRgTfjMONYpNE?authuser=0&hl=tr&rclk=1
Barista Plus - 41 Burda AVM,"Sanayi, Ömer Türkçekal BUlvarı 41 Burda AVM No:7, 41040 İzmit/Kocaeli",(0262) 332 33 77,No Website,,https://www.google.com/maps/place/Barista+Plus+-+41+Burda+AVM/data=!4m7!3m6!1s0x14cb457d00000001:0x9d809320d7f73cca!8m2!3d40.7561547!4d29.946276!16s%2Fg%2F11f3cn9hnb!19sChIJAQAAAH1FyxQRyjz31yCTgJ0?authuser=0&hl=tr&rclk=1
KOCAELİ SU BÖREĞİ,"KÖRFEZ MAH ŞEHİT HASAN SOK NO 56/A İZMİT/ KOCAELİ, 34100 İZMİT/Kocaeli",(0262) 335 00 75,No Website,,https://www.google.com/maps/place/KOCAEL%C4%B0+SU+B%C3%96RE%C4%9E%C4%B0/data=!4m7!3m6!1s0x14cb4ff4d527d3bf:0x237cc00b8e79c181!8m2!3d40.761939!4d29.950385!16s%2Fg%2F11f01bbjss!19sChIJv9Mn1fRPyxQRgcF5jgvAfCM?authuser=0&hl=tr&rclk=1
Çetin Balık Restoran,"Ömerağa, Oramiral Salim Dervişoğlu Cd. no:7/B, 41300 İzmit/Kocaeli",(0262) 322 06 53,No Website,,https://www.google.com/maps/place/%C3%87etin+Bal%C4%B1k+Restoran/data=!4m7!3m6!1s0x14cb4582d391da27:0x677d74ff5899f598!8m2!3d40.7607562!4d29.9294847!16s%2Fg%2F11h5d1krsz!19sChIJJ9qR04JFyxQRmPWZWP90fWc?authuser=0&hl=tr&rclk=1
Lezzet Lokantası,"Kadıköy, Bağdat Cd. No:13, 41050 İzmit/Kocaeli",0505 372 07 66,No Website,,https://www.google.com/maps/place/Lezzet+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4f998da29411:0x45c89fd1ce95d63b!8m2!3d40.7686694!4d29.941116!16s%2Fg%2F11gywvc4m0!19sChIJEZSijZlPyxQRO9aVztGfyEU?authuser=0&hl=tr&rclk=1
Şelale Park Cafe,"Karabaş, 1. Cd. No:4, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/%C5%9Eelale+Park+Cafe/data=!4m7!3m6!1s0x14cb457c155b9197:0xc84f43cd51f1cd1!8m2!3d40.7602756!4d29.9347301!16s%2Fg%2F11rylmrb_2!19sChIJl5FbFXxFyxQR0Rwf1Tz0hAw?authuser=0&hl=tr&rclk=1
Maşukiye Değirmen Alabalık,"Maşukiye, Alabalık Vadisi, 41295 Kartepe/Kocaeli",0530 702 65 20,No Website,,https://www.google.com/maps/place/Ma%C5%9Fukiye+De%C4%9Firmen+Alabal%C4%B1k/data=!4m7!3m6!1s0x14cb5839a7c56c69:0x938f1463241b8b65!8m2!3d40.6951165!4d30.1276638!16s%2Fg%2F1ptwj1dzx!19sChIJaWzFpzlYyxQRZYsbJGMUj5M?authuser=0&hl=tr&rclk=1
Evce Mantı Restaurant,"Veliahmet, Cengiz Sille Sk. No:8, 41200 İzmit/Kocaeli (Izmit)",(0262) 323 50 03,No Website,,https://www.google.com/maps/place/Evce+Mant%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cb45862ea170b5:0x8b1d416f25a15335!8m2!3d40.7656234!4d29.9255642!16s%2Fg%2F113g2b9c9!19sChIJtXChLoZFyxQRNVOhJW9BHYs?authuser=0&hl=tr&rclk=1
Sütten,"Ömerağa, İnönü Cd. No:172, 41300 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/S%C3%BCtten/data=!4m7!3m6!1s0x14cb457ffb7decc9:0x58bf1b4b044770ca!8m2!3d40.7656734!4d29.9283886!16s%2Fg%2F11c46cl7mg!19sChIJyex9-39FyxQRynBHBEsbv1g?authuser=0&hl=tr&rclk=1
Eminoğlu Döner,"Ömerağa, İstiklal Cd. no:118, 41300 İzmit/Kocaeli",(0262) 333 00 56,No Website,,https://www.google.com/maps/place/Emino%C4%9Flu+D%C3%B6ner/data=!4m7!3m6!1s0x14cb457f87d1b933:0x3e8c24f089e85f24!8m2!3d40.7641787!4d29.9279216!16s%2Fg%2F11gdknp1yn!19sChIJM7nRh39FyxQRJF_oifAkjD4?authuser=0&hl=tr&rclk=1
01 Nöbetçi Ocakbaşı 7/24,"Sopalı Hastahanesi Acil Karşısı, Sırrıpaşa, Çavdar Cd. No:38, 41900 Derince/Kocaeli",0552 462 10 41,"8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 01nobetciocakbasi@gmail.com",https://www.google.com/url?q=http://www.01nobetciocakbasi.com/&opi=79508299&sa=U&ved=0ahUKEwilmMG7kqeMAxXxSPEDHe4gMG4Q61gIFigS&usg=AOvVaw1enVeSVMSirhZhALGxCE9V,https://www.google.com/maps/place/01+N%C3%B6bet%C3%A7i+Ocakba%C5%9F%C4%B1+7%2F24/data=!4m7!3m6!1s0x14cb47d4dc1901b5:0x2157cb19e3f535c3!8m2!3d40.76072!4d29.815!16s%2Fg%2F11t3yrrzbv!19sChIJtQEZ3NRHyxQRwzX14xnLVyE?authuser=0&hl=tr&rclk=1
Koçal Çiftliği Kafe&Restoran Yuvacık,"Mahallesi, Yuvacık Yakacık, Önder Sk. No:43, 41090 Başiskele/Kocaeli",0539 841 33 22,kocalciftligirestorant@gmail.com,https://www.google.com/url?q=http://www.kocalciftligi.com/&opi=79508299&sa=U&ved=0ahUKEwjtnoe-kqeMAxWwA9sEHbyqAZwQ61gIFygS&usg=AOvVaw1SDsfRlfxYx5pEsnr2Rii1,https://www.google.com/maps/place/Ko%C3%A7al+%C3%87iftli%C4%9Fi+Kafe%26Restoran+Yuvac%C4%B1k/data=!4m7!3m6!1s0x14cb5d9df3cd0965:0x630e118a86e211f5!8m2!3d40.6713709!4d29.9788658!16s%2Fg%2F11hz3cndc0!19sChIJZQnN851dyxQR9RHihooRDmM?authuser=0&hl=tr&rclk=1
Georgian Cafe - Gürcü Kafe,"Hacıhalil, 1212. Sk. 4B, 41400 Gebze/Kocaeli",0545 660 63 33,Error Accessing Site,https://www.google.com/url?q=http://www.gurcukafe.com/&opi=79508299&sa=U&ved=0ahUKEwiuwLHAkqeMAxVSS_EDHRt4LrMQ61gIGigQ&usg=AOvVaw02SSSN1kmQi1dm8VbfgEG4,https://www.google.com/maps/place/Georgian+Cafe+-+G%C3%BCrc%C3%BC+Kafe/data=!4m7!3m6!1s0x14cb208be8512147:0x534003dbfec9fd10!8m2!3d40.7970812!4d29.4362322!16s%2Fg%2F11cn6b_yjt!19sChIJRyFR6IsgyxQREP3J_tsDQFM?authuser=0&hl=tr&rclk=1
Burger Schön Yahyakaptan,"Ramada Plaza Karşısı, Yahya Kaptan Mahallesi Şehit Ergün Köncü Sokak No:17 Nazerinn İş Merkezi, 41040 İzmit/Kocaeli",(0262) 321 21 01,info@burgerschon.com,https://www.google.com/url?q=http://burgerschon.com/&opi=79508299&sa=U&ved=0ahUKEwizv7LHkqeMAxVHSPEDHaRkOVIQ61gIGSgQ&usg=AOvVaw3SijbQTTNj_OUeQpyFD_QO,https://www.google.com/maps/place/Burger+Sch%C3%B6n+Yahyakaptan/data=!4m7!3m6!1s0x14cb4fa132f91a03:0xe0331131fd7c7740!8m2!3d40.7711181!4d29.9694843!16s%2Fg%2F11ft1tpp62!19sChIJAxr5MqFPyxQRQHd8_TERM-A?authuser=0&hl=tr&rclk=1
Deva Glutensiz,"berra ap, Karabaş, Ulugazi Sk. No 14, 41000 İzmit/Kocaeli",0536 971 11 08,No Website,,https://www.google.com/maps/place/Deva+Glutensiz/data=!4m7!3m6!1s0x14cb4f809a2b7f95:0x6b6789eaa2e6be6f!8m2!3d40.7654328!4d29.9317309!16s%2Fg%2F11gbxb5nms!19sChIJlX8rmoBPyxQRb77mouqJZ2s?authuser=0&hl=tr&rclk=1
