Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Mini Köşk Köfte,"Çayırköy, Yeni Kandıra Yolu, 41000 İzmit/Kocaeli",(0262) 367 41 92,info@minikosk.com,http://www.minikosk.com/,https://www.google.com/maps/place/Mini+K%C3%B6%C5%9Fk+K%C3%B6fte/data=!4m7!3m6!1s0x14cb51c6950ade11:0xd9bec258e5fa254!8m2!3d40.7971493!4d29.9927932!16s%2Fg%2F1v0bvzks!19sChIJEd4KlcZRyxQRVKJfjiXsmw0?authuser=0&hl=tr&rclk=1
Koçal Çiftliği Kafe&Restoran Yuvacık,"Mahallesi, Yuvacık Yakacık, Önder Sk. No:43, 41090 Başiskele/Kocaeli",0539 841 33 22,kocalciftligirestorant@gmail.com,http://www.kocalciftligi.com/,https://www.google.com/maps/place/Ko%C3%A7al+%C3%87iftli%C4%9Fi+Kafe%26Restoran+Yuvac%C4%B1k/data=!4m7!3m6!1s0x14cb5d9df3cd0965:0x630e118a86e211f5!8m2!3d40.6713709!4d29.9788658!16s%2Fg%2F11hz3cndc0!19sChIJZQnN851dyxQR9RHihooRDmM?authuser=0&hl=tr&rclk=1
Chinese&Sushi Express İzmit,"Körfez, Berk Sk. No:6/1, 41040 İzmit/Kocaeli",0530 471 12 46,info@sushiexpress.com.tr,https://www.sushiexpress.com.tr/,https://www.google.com/maps/place/Chinese%26Sushi+Express+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f19002fbc0f:0xf09a9955ee49b67f!8m2!3d40.7647525!4d29.9404145!16s%2Fg%2F11y3s6m0nc!19sChIJD7wvABlPyxQRf7ZJ7lWZmvA?authuser=0&hl=tr&rclk=1
Lime Cafe İzmit,"Lime cafe, Ömerağa, Belsa Sk. Belsa Plaza Teras kat, 41100 İzmit/Kocaeli",(0262) 321 01 21,iletisim@yakalamac.com.tr,https://www.instagram.com/limecafeizmit/?hl=tr,https://www.google.com/maps/place/Lime+Cafe+%C4%B0zmit/data=!4m7!3m6!1s0x14cb455ff582fee1:0xe22e17f86f206dc!8m2!3d40.7650617!4d29.9291789!16s%2Fg%2F11gv02vv6h!19sChIJ4f6C9V9FyxQR3Abyhn_hIg4?authuser=0&hl=tr&rclk=1
Bayramefendi Osmanlı Kahvecisi,"Cedit Mh. Atatürk Blv. Bahar Apt. A Blok No:9, D:1, 41300 İzmit/Kocaeli",(0242) 244 88 45,No Email Found,http://www.bayramefendi.com/,https://www.google.com/maps/place/Bayramefendi+Osmanl%C4%B1+Kahvecisi/data=!4m7!3m6!1s0x14cb4f862e303867:0x50562ca0942f80a8!8m2!3d40.7657329!4d29.9386885!16s%2Fg%2F11c4bp86rj!19sChIJZzgwLoZPyxQRqIAvlKAsVlA?authuser=0&hl=tr&rclk=1
Beer Wall,"Körfez, Berk Sk. Dolphin Avm, 41100 İzmit/Kocaeli",0541 553 89 34,webmaps-revolution@yandex-team.ru,http://beerwall.com.tr/menu1/,https://www.google.com/maps/place/Beer+Wall/data=!4m7!3m6!1s0x14cb4f36e37c51e7:0x98a6c77706819ede!8m2!3d40.7644179!4d29.9391148!16s%2Fg%2F11l37n1hg6!19sChIJ51F84zZPyxQR3p6BBnfHppg?authuser=0&hl=tr&rclk=1
Ala Restaurant,"metropol avn, Kemalpaşa, Cumhuriyet Cd. Kat:4, 41200 İzmit/Kocaeli",0541 485 54 70,No Website,,https://www.google.com/maps/place/Ala+Restaurant/data=!4m7!3m6!1s0x14cb457993e198b5:0x24bb292a43189934!8m2!3d40.7622974!4d29.9205501!16s%2Fg%2F11pv372y63!19sChIJtZjhk3lFyxQRNJkYQyopuyQ?authuser=0&hl=tr&rclk=1
Deck Coffee & Bakery,"Karabaş, Cebesoy Sk. no:13/A, 41040 İzmit/Kocaeli",0537 495 68 85,No Website,,https://www.google.com/maps/place/Deck+Coffee+%26+Bakery/data=!4m7!3m6!1s0x14cb4592b544e95d:0x57ba9fd1b0af5e7c!8m2!3d40.7633034!4d29.9325296!16s%2Fg%2F11tjzx_hfc!19sChIJXelEtZJFyxQRfF6vsNGfulc?authuser=0&hl=tr&rclk=1
KÖZZ Ocakbaşı İzmit,"Sabancı Kültür Merkezi Yanı, Ömerağa, Oramiral Salim Dervişoğlu Cd. No:6, 41200 İzmit/Kocaeli",(0262) 322 79 70,No Website,,https://www.google.com/maps/place/K%C3%96ZZ+Ocakba%C5%9F%C4%B1+%C4%B0zmit/data=!4m7!3m6!1s0x14cb5aaafe7925c3:0xad0088aef5464827!8m2!3d40.760711!4d29.9299!16s%2Fg%2F1tglw9gw!19sChIJwyV5_qpayxQRJ0hG9a6IAK0?authuser=0&hl=tr&rclk=1
Deniz Yıldızı Balık Restaurant,"Ömerağa, Abdurrahman Yüksel Cd. 9/3 D:172, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Deniz+Y%C4%B1ld%C4%B1z%C4%B1+Bal%C4%B1k+Restaurant/data=!4m7!3m6!1s0x14cb4562912ab3bf:0x46d9bfff272c77b9!8m2!3d40.7652719!4d29.9300963!16s%2Fg%2F1hc0zw2ck!19sChIJv7MqkWJFyxQRuXcsJ_-_2UY?authuser=0&hl=tr&rclk=1
KAHVE KÖŞKÜ,"Hacıhasan, Hacı Hasan Ykş. No:2, 41200 İzmit/Kocaeli",0551 202 45 19,No Website,,https://www.google.com/maps/place/KAHVE+K%C3%96%C5%9EK%C3%9C/data=!4m7!3m6!1s0x14cb4580f0c0c9bd:0x69bf4ac917909f83!8m2!3d40.7654056!4d29.9244719!16s%2Fg%2F11g879142q!19sChIJvcnA8IBFyxQRg5-QF8lKv2k?authuser=0&hl=tr&rclk=1
SushiCo,"Baltürk Hotel, Yahyakaptan, Şht. Ergün Köncü Sk. No:38 Altı, 41050 İzmit/Kocaeli",444 7 874,No Email Found,https://www.sushico.com.tr/tr/subeler.php?sube=izmit-yahyakaptan,https://www.google.com/maps/place/SushiCo/data=!4m7!3m6!1s0x14cb4fdfb2e083e5:0xd22a0902decc38e3!8m2!3d40.7740939!4d29.9715051!16s%2Fg%2F11csh7tdty!19sChIJ5YPgst9PyxQR4zjM3gIJKtI?authuser=0&hl=tr&rclk=1
Dünya Yemek Catering,"Kozluk Mah.Mustafa Karakaş Sk, Atlas Sk. No: 14, 41860 İzmit/Kocaeli",0544 125 57 00,"satis@dunyayemek.com, info@dunyayemek.com",https://dunyayemek.com/iletisim,https://www.google.com/maps/place/D%C3%BCnya+Yemek+Catering/data=!4m7!3m6!1s0x14cb458995dd8821:0x7edee551596dfbbb!8m2!3d40.7664425!4d29.9109966!16s%2Fg%2F11flz3xrqc!19sChIJIYjdlYlFyxQRu_ttWVHl3n4?authuser=0&hl=tr&rclk=1
Kocaeli,"Kadıköy, Ziya Gökalp Cd. No:50, 41050 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Kocaeli/data=!4m7!3m6!1s0x14cb4f8d0aec9499:0x1c29ccdc56db8c84!8m2!3d40.7672298!4d29.9489036!16s%2Fg%2F11f7r0nxtw!19sChIJmZTsCo1PyxQRhIzbVtzMKRw?authuser=0&hl=tr&rclk=1
Cyclelogy Coffee,"Sahil, Deniz Sokak No:15, 41030 Başiskele/Kocaeli",0544 544 45 45,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com",https://www.cyclelogycoffee.com/,https://www.google.com/maps/place/Cyclelogy+Coffee/data=!4m7!3m6!1s0x14cb4f04d6792aad:0x547dc73ff84d9fc1!8m2!3d40.7162952!4d29.9264137!16s%2Fg%2F11n2x390b0!19sChIJrSp51gRPyxQRwZ9N-D_HfVQ?authuser=0&hl=tr&rclk=1
Manifesto Sahne,"Ömerağa, Oramiral Salim Dervişoğlu Cd. No:76.D, 41300 İzmit/Kocaeli",0530 716 91 41,No Website,,https://www.google.com/maps/place/Manifesto+Sahne/data=!4m7!3m6!1s0x14cb45514fdd0e21:0xf0daffcdfacd090d!8m2!3d40.7607239!4d29.9302749!16s%2Fg%2F11rcws7f43!19sChIJIQ7dT1FFyxQRDQnN-s3_2vA?authuser=0&hl=tr&rclk=1
-,"Gross Killer Arkası, Yahyakaptan, 41050 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/-/data=!4m7!3m6!1s0x14cb4fe28f218299:0x4f4118a05e40e926!8m2!3d40.7644186!4d29.9728066!16s%2Fg%2F11hd52_qjl!19sChIJmYIhj-JPyxQRJulAXqAYQU8?authuser=0&hl=tr&rclk=1
Hoşgör Pastaneleri,"Ömerağa, İnönü Cd. No:148, 41060 İzmit/Kocaeli",(0262) 322 96 30,demiryolu@hosgor.com.tr,http://www.hosgorpastaneleri.com/,https://www.google.com/maps/place/Ho%C5%9Fg%C3%B6r+Pastaneleri/data=!4m7!3m6!1s0x14cb4580125c8f8b:0xf17095da32967601!8m2!3d40.7756916!4d29.9789843!16s%2Fg%2F1vnn3nf6!19sChIJi49cEoBFyxQRAXaWMtqVcPE?authuser=0&hl=tr&rclk=1
Cafe Bella,"Karabaş, Hafız Binbaşı Cd. No:8, 41040 İzmit/Kocaeli",(0262) 323 41 08,No Website,,https://www.google.com/maps/place/Cafe+Bella/data=!4m7!3m6!1s0x14cb4f87c49d7433:0xdea4cbafc15af95d!8m2!3d40.7644872!4d29.9384412!16s%2Fg%2F11clvz11w2!19sChIJM3SdxIdPyxQRXflawa_LpN4?authuser=0&hl=tr&rclk=1
Çaydanlık Cafe İzmit,"Ömerağa, Şahabettin Bilgisu Cd. No:41/A, 41100 İzmit/Kocaeli",0507 830 16 73,No Website,,https://www.google.com/maps/place/%C3%87aydanl%C4%B1k+Cafe+%C4%B0zmit/data=!4m7!3m6!1s0x14cb451e995b9825:0x711dfeffb2f150c6!8m2!3d40.7620483!4d29.9302797!16s%2Fg%2F11h07ykhj8!19sChIJJZhbmR5FyxQRxlDxsv_-HXE?authuser=0&hl=tr&rclk=1
Şelale Park Cafe,"Karabaş, 1. Cd. No:4, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/%C5%9Eelale+Park+Cafe/data=!4m7!3m6!1s0x14cb457c155b9197:0xc84f43cd51f1cd1!8m2!3d40.7602756!4d29.9347301!16s%2Fg%2F11rylmrb_2!19sChIJl5FbFXxFyxQR0Rwf1Tz0hAw?authuser=0&hl=tr&rclk=1
Yağmur Yemek Lokanta,"Gündoğdu, Boğazova Cd 73/A, 41000 İzmit/Kocaeli",0538 069 14 58,No Email Found,https://www.facebook.com/Ya%C4%9Fmur-Yemek-Izgara-1431008633846240/,https://www.google.com/maps/place/Ya%C4%9Fmur+Yemek+Lokanta/data=!4m7!3m6!1s0x14cb4fdd39625557:0x16f3c225d01ef247!8m2!3d40.7938311!4d29.9650357!16s%2Fg%2F11g9gp78w6!19sChIJV1ViOd1PyxQRR_Ie0CXC8xY?authuser=0&hl=tr&rclk=1
Nakarat,"Kozluk, Ruşen Hakkı Cd. No:2, 41300 İzmit/Kocaeli",(0262) 331 44 00,No Website,,https://www.google.com/maps/place/Nakarat/data=!4m7!3m6!1s0x14cb4585b82a3179:0xf28bccc4c77f4c60!8m2!3d40.7628791!4d29.9183072!16s%2Fg%2F11gdmf862l!19sChIJeTEquIVFyxQRYEx_x8TMi_I?authuser=0&hl=tr&rclk=1
Paula Restaurant,"Damlar, Mahmut Çavuş Cd. No:45, 41245 Başiskele/Kocaeli",0532 326 90 31,No Website,,https://www.google.com/maps/place/Paula+Restaurant/data=!4m7!3m6!1s0x14cb455d3320c361:0x3d8e648a4a88fc49!8m2!3d40.7002189!4d29.9192342!16s%2Fg%2F11tjcz01yh!19sChIJYcMgM11FyxQRSfyISopkjj0?authuser=0&hl=tr&rclk=1
Midpoint - Symbol AVM,"Symbol, Kocaeli",Telefon Yok,info@tikla.com.tr,https://www.tikla.com.tr/midpoint-symbol-kocaeli-avm.html,https://www.google.com/maps/place/Midpoint+-+Symbol+AVM/data=!4m7!3m6!1s0x14cb50036a2cb18d:0x7b01956958810603!8m2!3d40.7591603!4d29.9796404!16s%2Fg%2F11c55vzp9q!19sChIJjbEsagNQyxQRAwaBWGmVAXs?authuser=0&hl=tr&rclk=1
Sarmaşık Restaurant,"Kadıköy, Gelibolu Sk No: 10/A, 41050 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Sarma%C5%9F%C4%B1k+Restaurant/data=!4m7!3m6!1s0x14cb4f942c0eeb93:0x16d3bfdc3f217fa1!8m2!3d40.766745!4d29.942378!16s%2Fg%2F11vyxpdhgp!19sChIJk-sOLJRPyxQRoX8hP9y_0xY?authuser=0&hl=tr&rclk=1
Ora Vegan,"Ömerağa, Naci Girgin Sk., 41300 İzmit/Kocaeli",0542 311 30 01,Error Accessing Site,http://oravegan.com/,https://www.google.com/maps/place/Ora+Vegan/data=!4m7!3m6!1s0x14cb452df8726eab:0x69125d882ff0315!8m2!3d40.7623941!4d29.9277384!16s%2Fg%2F11sfqkfghy!19sChIJq25y-C1FyxQRFQP_gtglkQY?authuser=0&hl=tr&rclk=1
Çetin Balık Restoran,"Ömerağa, Oramiral Salim Dervişoğlu Cd. no:7/B, 41300 İzmit/Kocaeli",(0262) 322 06 53,No Website,,https://www.google.com/maps/place/%C3%87etin+Bal%C4%B1k+Restoran/data=!4m7!3m6!1s0x14cb4582d391da27:0x677d74ff5899f598!8m2!3d40.7607562!4d29.9294847!16s%2Fg%2F11h5d1krsz!19sChIJJ9qR04JFyxQRmPWZWP90fWc?authuser=0&hl=tr&rclk=1
LONG BLACK COFFEE,"Ömerağa mahallesi Alemdar cddesi Fevzi Baba Sokak Fevzibaba apartmanı NO;11, D:c, 41310 İzmit/Kocaeli",0535 349 53 87,Error Accessing Site,https://longblackcafe.com/,https://www.google.com/maps/place/LONG+BLACK+COFFEE/data=!4m7!3m6!1s0x14cb45a079e298a1:0x64708c4fce26b87f!8m2!3d40.7647633!4d29.9278842!16s%2Fg%2F11fnqxbmfd!19sChIJoZjieaBFyxQRf7gmzk-McGQ?authuser=0&hl=tr&rclk=1
Aslar Kebap Salonu,"Karabaş, Cengiz Topel Cd. No:16, 41040 İzmit/Kocaeli",(0262) 321 47 77,No Website,,https://www.google.com/maps/place/Aslar+Kebap+Salonu/data=!4m7!3m6!1s0x14cb4f8771bd7f45:0x86ddc05735cb339d!8m2!3d40.764479!4d29.9355666!16s%2Fg%2F1tlr2kwr!19sChIJRX-9cYdPyxQRnTPLNVfA3YY?authuser=0&hl=tr&rclk=1
Fiskkos Cafe Restaurant,"Körfez, Hafız Binbaşı Cd. No:7, 41040 İzmit/Kocaeli",0530 610 64 41,No Website,,https://www.google.com/maps/place/Fiskkos+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb4f333d9fb3c7:0x8daa37ceaaae4980!8m2!3d40.7630781!4d29.9393618!16s%2Fg%2F11g4cjwl61!19sChIJx7OfPTNPyxQRgEmuqs43qo0?authuser=0&hl=tr&rclk=1
Antep kebap evi,"Karabaş mahallesi Süleymanpaşa sokak Ünsal iş merkezi, no27/A, 41000 İzmit/Kocaeli",0535 287 52 84,No Website,,https://www.google.com/maps/place/Antep+kebap+evi/data=!4m7!3m6!1s0x14cb4535cde0b713:0x831ee293fbbe8f1f!8m2!3d40.7631534!4d29.935824!16s%2Fg%2F11hzqgwdgy!19sChIJE7fgzTVFyxQRH4---5PiHoM?authuser=0&hl=tr&rclk=1
Pehlivan Restaurant,"Kemalpaşa, 41200 İzmit/Kocaeli",(0262) 339 46 60,No Website,,https://www.google.com/maps/place/Pehlivan+Restaurant/data=!4m7!3m6!1s0x14cb4584c56889f7:0xcdd3871ec6d8f3fb!8m2!3d40.7597155!4d29.9199443!16s%2Fg%2F11c2pf11sd!19sChIJ94loxYRFyxQR-_PYxh6H080?authuser=0&hl=tr&rclk=1
Kolibri Coffee Yenişehir,"Yenişehir, Demokrasi Cd. No:31, 41100 İzmit/Kocaeli",Telefon Yok,info@kolibricoffee.com.tr,https://kolibricoffee.com.tr/,https://www.google.com/maps/place/Kolibri+Coffee+Yeni%C5%9Fehir/data=!4m7!3m6!1s0x14cb4fb23516cf7d:0x238bf74907bdea9f!8m2!3d40.7628273!4d29.9629419!16s%2Fg%2F11w997f0w4!19sChIJfc8WNbJPyxQRn-q9B0n3iyM?authuser=0&hl=tr&rclk=1
PALMİYE TOST & CAFE,"Kadıköy, Bağdat Cd. No:155/B, 41050 İzmit/Kocaeli",0536 033 30 53,No Website,,https://www.google.com/maps/place/PALM%C4%B0YE+TOST+%26+CAFE/data=!4m7!3m6!1s0x14cb4f3646be1b31:0xd140535212550c5d!8m2!3d40.7677357!4d29.9487201!16s%2Fg%2F11ft1bn24g!19sChIJMRu-RjZPyxQRXQxVElJTQNE?authuser=0&hl=tr&rclk=1
Ganita Garden Cafe Restaurant,"Cedit, Gazanfer Bilge Sk. No:1, 41300 İzmit/Kocaeli",0539 488 41 61,No Website,,https://www.google.com/maps/place/Ganita+Garden+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb4f88cf27bb03:0xd9b563abb0ec07eb!8m2!3d40.7658187!4d29.9403074!16s%2Fg%2F1v_swbys!19sChIJA7snz4hPyxQR6wfssKtjtdk?authuser=0&hl=tr&rclk=1
Mado Mars Kocaeli Şube,"Yahyakaptan, Kara Yolu Cd. No:26 D, 41000 İzmit/Kocaeli",0552 161 62 36,No Website,,https://www.google.com/maps/place/Mado+Mars+Kocaeli+%C5%9Eube/data=!4m7!3m6!1s0x14cb4f41c8f51061:0x77ba6fb5406da720!8m2!3d40.7811267!4d29.9735484!16s%2Fg%2F11m5cs5zh9!19sChIJYRD1yEFPyxQRIKdtQLVvunc?authuser=0&hl=tr&rclk=1
Salash Burger,"Yenişehir, Democracy Boulevard No:86, 41050 İzmit/Kocaeli",(0262) 643 54 61,info@salashburger.com,http://www.salashburger.com/,https://www.google.com/maps/place/Salash+Burger/data=!4m7!3m6!1s0x14cb4ff0fec7e08d:0xfe2bfd79895fb935!8m2!3d40.7635553!4d29.9598363!16s%2Fg%2F11hb33blxs!19sChIJjeDH_vBPyxQRNblfiXn9K_4?authuser=0&hl=tr&rclk=1
Pera Kitchen & Cafe,"Yahyakaptan, Şht. Ergün Köncü Sk. No: 29, 41050 İzmit/Kocaeli",0538 491 08 18,No Website,,https://www.google.com/maps/place/Pera+Kitchen+%26+Cafe/data=!4m7!3m6!1s0x14cb4f6c7af61c85:0x28dbecde2156d55c!8m2!3d40.7698479!4d29.9689989!16s%2Fg%2F11mxm2_8my!19sChIJhRz2emxPyxQRXNVWId7s2yg?authuser=0&hl=tr&rclk=1
Kocabey Konyali Etli Ekmek,"Kadıköy Mah. Bulvar Cad. No: 41, Kadıköy, Esendal Sk., 41050 Kocaeli/İzmit/Kocaeli",(0262) 331 28 01,No Website,,https://www.google.com/maps/place/Kocabey+Konyali+Etli+Ekmek/data=!4m7!3m6!1s0x14cb4f8c8388a907:0xdf02ed76c1f95a90!8m2!3d40.7649087!4d29.9485847!16s%2Fg%2F1tg_1b1h!19sChIJB6mIg4xPyxQRkFr5wXbtAt8?authuser=0&hl=tr&rclk=1
Garniture Cafe Restaurant Patisserie,"Fethiye Caddesi No:45 Tarihi Osmanlı Hamamı Karşısı, 41200 İzmit/Kocaeli",(0262) 322 52 00,info@garniture.com.tr,http://www.garniture.com.tr/,https://www.google.com/maps/place/Garniture+Cafe+Restaurant+Patisserie/data=!4m7!3m6!1s0x14cb4580439ef93f:0xc3b99b418cae87a3!8m2!3d40.7653356!4d29.9257476!16s%2Fg%2F113fkdc5t!19sChIJP_meQ4BFyxQRo4eujEGbucM?authuser=0&hl=tr&rclk=1
Asil Tost Trend yol yemek,"Karabaş, Gümüşlü Sk. No:1/c, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Asil+Tost+Trend+yol+yemek/data=!4m7!3m6!1s0x14cb4f21a603ec8d:0xaa3aa13911af470d!8m2!3d40.765097!4d29.933954!16s%2Fg%2F11lg85q79p!19sChIJjewDpiFPyxQRDUevETmhOqo?authuser=0&hl=tr&rclk=1
afife çarşı lounge,"Cedit, Atatürk Blv. no:11, 41001 İzmit/Kocaeli",0532 674 64 41,No Email Found,https://afifecarsilounge.com/,https://www.google.com/maps/place/afife+%C3%A7ar%C5%9F%C4%B1+lounge/data=!4m7!3m6!1s0x14cb4f0028706955:0xac8b4af4fbc977ae!8m2!3d40.765534!4d29.93887!16s%2Fg%2F11x7qqt2rd!19sChIJVWlwKABPyxQRrnfJ-_RKi6w?authuser=0&hl=tr&rclk=1
Fi 712 Restaurant,"Yahyakaptan, Şht. Ergün Köncü Sk. N:21, 41050 İzmit/Kocaeli",0553 800 07 12,No Email Found,https://fi712dinner.com.tr/,https://www.google.com/maps/place/Fi+712+Restaurant/data=!4m7!3m6!1s0x14cb4f17d0579959:0xe24bcc21f10d1e86!8m2!3d40.769091!4d29.9688726!16s%2Fg%2F11vwpdkhnr!19sChIJWZlX0BdPyxQRhh4N8SHMS-I?authuser=0&hl=tr&rclk=1
Lokanta Nizam,"Vezirçiftliği, Eroğlu Sk., 41140 Başiskele/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Lokanta+Nizam/data=!4m7!3m6!1s0x14cb454381c7236b:0x5d0b02879f8c60d0!8m2!3d40.7463176!4d29.9564644!16s%2Fg%2F11h27x48jk!19sChIJayPHgUNFyxQR0GCMn4cCC10?authuser=0&hl=tr&rclk=1
Alaçatı Muhallebicisi Kocaeli İzmit Kent Meydanı,"Karabaş, Rauf Orbay Sk. No:21, 41040 İzmit/Kocaeli",(0262) 325 36 10,iletisim@yakalamac.com.tr,http://www.alacatimuhallebicisi.com/,https://www.google.com/maps/place/Ala%C3%A7at%C4%B1+Muhallebicisi+Kocaeli+%C4%B0zmit+Kent+Meydan%C4%B1/data=!4m7!3m6!1s0x14cb45bb943304ff:0x1d4ed50b0a2f9564!8m2!3d40.76305!4d29.9334122!16s%2Fg%2F11fnc9q7dg!19sChIJ_wQzlLtFyxQRZJUvCgvVTh0?authuser=0&hl=tr&rclk=1
BIZIM YEMEK,"SANAYI SITESI, 5. Cd. No:9, 41040 İzmit/Kocaeli",(0262) 335 07 18,No Website,,https://www.google.com/maps/place/BIZIM+YEMEK/data=!4m7!3m6!1s0x14cb456a202af53d:0x42af475956bef5e0!8m2!3d40.746753!4d29.9491011!16s%2Fg%2F11gwk0c7b0!19sChIJPfUqIGpFyxQR4PW-VllHr0I?authuser=0&hl=tr&rclk=1
Antepkale Kebap,"Yenişehir, Demokrasi Cd. No:66, 41050 İzmit/Kocaeli",(0262) 313 00 33,No Website,,https://www.google.com/maps/place/Antepkale+Kebap/data=!4m7!3m6!1s0x14cb4f087e8748d9:0x42fa3ecaec0a6cca!8m2!3d40.7633955!4d29.9633406!16s%2Fg%2F11p5qlx2m2!19sChIJ2UiHfghPyxQRymwK7Mo--kI?authuser=0&hl=tr&rclk=1
Kafe Kedi,"Ömerağa, Tahsin Marmara Sk, 41300 İzmit/Kocaeli",0542 327 61 37,No Email Found,http://www.kafekedi.com/,https://www.google.com/maps/place/Kafe+Kedi/data=!4m7!3m6!1s0x14cb457f0ff11255:0xa4aeed79b7f519cf!8m2!3d40.7626219!4d29.9300291!16s%2Fg%2F1w2gscrx!19sChIJVRLxD39FyxQRzxn1t3ntrqQ?authuser=0&hl=tr&rclk=1
Kokoreç Office Yuvam,"Seymen Cd. No:2, Alikahya Fatih Mahallesi, 41310 İzmit/Kocaeli, 41000 İzmit/Kocaeli",(0262) 319 24 44,No Website,,https://www.google.com/maps/place/Kokore%C3%A7+Office+Yuvam/data=!4m7!3m6!1s0x14cb458177068141:0xf0acabc475192fce!8m2!3d40.7761334!4d29.979208!16s%2Fg%2F113flm3fn!19sChIJQYEGd4FFyxQRzi8ZdcSrrPA?authuser=0&hl=tr&rclk=1
Köfteci Yusuf,"Ovacık, D100 No:18, 41140 Başiskele/Kocaeli",444 6 162,musterihizmetleri@kofteciyusuf.com.tr,https://www.kofteciyusuf.com/,https://www.google.com/maps/place/K%C3%B6fteci+Yusuf/data=!4m7!3m6!1s0x408703b02dc8c6cd:0x9195ea3dcd417229!8m2!3d40.7598112!4d29.9742297!16s%2Fg%2F11clwj6t6q!19sChIJzcbILbADh0ARKXJBzT3qlZE?authuser=0&hl=tr&rclk=1
Hoşgör Pastanesi,"Ömerağa, 41040 İzmit/Kocaeli",(0262) 321 35 40,demiryolu@hosgor.com.tr,http://www.hosgor.com.tr/,https://www.google.com/maps/place/Ho%C5%9Fg%C3%B6r+Pastanesi/data=!4m7!3m6!1s0x14cb4580122e15a9:0x94d4cbb2149fb575!8m2!3d40.765716!4d29.9266927!16s%2Fg%2F1th463k9!19sChIJqRUuEoBFyxQRdbWfFLLL1JQ?authuser=0&hl=tr&rclk=1
Basol Et Kasap Steak house,"Sanayi, Ömer Türkçakal Blv. No:99, 41040 İzmit/Kocaeli",(0262) 333 01 41,iletisim@yakalamac.com.tr,http://www.basolsteakhouse.com/,https://www.google.com/maps/place/Basol+Et+Kasap+Steak+house/data=!4m7!3m6!1s0x14cb45139148419b:0xd6dfe129f83c8177!8m2!3d40.739849!4d29.9440983!16s%2Fg%2F11c1tjbjgj!19sChIJm0FIkRNFyxQRd4E8-Cnh39Y?authuser=0&hl=tr&rclk=1
Avrasya cafe Restorant,"Yenişehir, Dönmez Sk. No.1, 41050 İzmit/Kocaeli",0533 659 78 54,No Website,,https://www.google.com/maps/place/Avrasya+cafe+Restorant/data=!4m7!3m6!1s0x14cb4f155e81fc6b:0xd0396ff8ee35de49!8m2!3d40.7673373!4d29.9665586!16s%2Fg%2F11px38s412!19sChIJa_yBXhVPyxQRSd417vhvOdA?authuser=0&hl=tr&rclk=1
Makarnam,"Sanayi, Ömer Türkçakal Blv. No:7, 41040 İzmit/Kocaeli",(0262) 504 73 31,info@makarnam.com.tr,https://www.makarnam.com.tr/,https://www.google.com/maps/place/Makarnam/data=!4m7!3m6!1s0x14cb4f5677c476d5:0x1236545d1573231e!8m2!3d40.7642375!4d29.9410152!16s%2Fg%2F11txf739p7!19sChIJ1XbEd1ZPyxQRHiNzFV1UNhI?authuser=0&hl=tr&rclk=1
KUZİNE RESTAURANT,"Kabaoğlu, Prof. Baki Komşuoğlu Blv. No:191/A, 41100 İzmit/Kocaeli",(0262) 329 09 09,webmaps-revolution@yandex-team.ru,https://www.facebook.com/Kuzine-Cafe-Restorant-910143409074207/,https://www.google.com/maps/place/KUZ%C4%B0NE+RESTAURANT/data=!4m7!3m6!1s0x14cb4fab04c8e4e9:0xb2df0751e327211!8m2!3d40.800107!4d29.9308942!16s%2Fg%2F11c2q2h6t8!19sChIJ6eTIBKtPyxQREXIyHnXwLQs?authuser=0&hl=tr&rclk=1
Cafe Z,"Karabaş, Hafız Binbaşı Cd. No:26, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Cafe+Z/data=!4m7!3m6!1s0x14cb4f87e66fe1e3:0xe4e17ba8ba6d7836!8m2!3d40.7637506!4d29.9386506!16s%2Fg%2F11byxgdklq!19sChIJ4-Fv5odPyxQRNnhtuqh74eQ?authuser=0&hl=tr&rclk=1
Emex Restaurant,"Sanayi, Ömer Türkçakal Bulv. Emex Otel No:26, 41040 İzmit/Kocaeli (İzmit)",(0262) 335 48 40,No Website,,https://www.google.com/maps/place/Emex+Restaurant/data=!4m7!3m6!1s0x14cb456954d952bd:0x47df13b50415a9d9!8m2!3d40.747436!4d29.945211!16s%2Fg%2F1hc7gvnwh!19sChIJvVLZVGlFyxQR2akVBLUT30c?authuser=0&hl=tr&rclk=1
