Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Çınar Lokantası,"Ömerağa, Şahabettin Bilgisu Cd. No:38, 41040 İzmit/Kocaeli",(0262) 321 96 94,No Website,,https://www.google.com/maps/place/%C3%87%C4%B1nar+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb457f6f015c4b:0xf0ef2390272c5e3e!8m2!3d40.7621851!4d29.9295386!16s%2Fg%2F1tcx40_c!19sChIJS1wBb39FyxQRPl4sJ5Aj7_A?authuser=0&hl=tr&rclk=1
Mihman Tantuni,"Mahmutpaşa, Mahmutpaşa Cd NO: 35/A, 41140 Başiskele/Kocaeli",0540 433 33 41,No Website,,https://www.google.com/maps/place/Mihman+Tantuni/data=!4m7!3m6!1s0x14cb4507cfc235e7:0x7d752c66cbc7a68c!8m2!3d40.7231212!4d29.9543539!16s%2Fg%2F11w964z_vl!19sChIJ5zXCzwdFyxQRjKbHy2YsdX0?authuser=0&hl=tr&rclk=1
Avrasya cafe Restorant,"Yenişehir, Dönmez Sk. No.1, 41050 İzmit/Kocaeli",0533 659 78 54,No Website,,https://www.google.com/maps/place/Avrasya+cafe+Restorant/data=!4m7!3m6!1s0x14cb4f155e81fc6b:0xd0396ff8ee35de49!8m2!3d40.7673373!4d29.9665586!16s%2Fg%2F11px38s412!19sChIJa_yBXhVPyxQRSd417vhvOdA?authuser=0&hl=tr&rclk=1
Salash Burger,"Yenişehir, Democracy Boulevard No:86, 41050 İzmit/Kocaeli",(0262) 643 54 61,info@salashburger.com,http://www.salashburger.com/,https://www.google.com/maps/place/Salash+Burger/data=!4m7!3m6!1s0x14cb4ff0fec7e08d:0xfe2bfd79895fb935!8m2!3d40.7635553!4d29.9598363!16s%2Fg%2F11hb33blxs!19sChIJjeDH_vBPyxQRNblfiXn9K_4?authuser=0&hl=tr&rclk=1
BURSA KEBAP EVİ SYMBOL AVM,"Ovacık, Adapazarı No:34, Çayırköy, İzmit Cd. Symbol Avm, 41140 Başiskele/Kocaeli",(0262) 502 27 72,No Website,,https://www.google.com/maps/place/BURSA+KEBAP+EV%C4%B0+SYMBOL+AVM/data=!4m7!3m6!1s0x14cb50036726a9e5:0x426c9410cf31b6e8!8m2!3d40.7593784!4d29.9794072!16s%2Fg%2F11c37nnr56!19sChIJ5akmZwNQyxQR6LYxzxCUbEI?authuser=0&hl=tr&rclk=1
Köseoğlu Pide,"Yenişehir Mh., Yeni Yahya Kaptan Yolu, Demokrasi Bulvarı No:29, 41050 Bekirpaşa/İzmit/Kocaeli",(0262) 332 02 25,info@koseogluekmek.com,http://www.koseogluekmek.com/,https://www.google.com/maps/place/K%C3%B6seo%C4%9Flu+Pide/data=!4m7!3m6!1s0x14cb4ff11d2886bf:0x170272e5e5dd6adc!8m2!3d40.7633333!4d29.9594444!16s%2Fg%2F1tj825qr!19sChIJv4YoHfFPyxQR3Grd5eVyAhc?authuser=0&hl=tr&rclk=1
Kirazdere Restoran,"Servetiye Cami Köyü, Yuvacık Yakacık, Baraj Sonu 8.km, 41090 Başiskele/Kocaeli",0539 646 11 88,No Email Found,https://www.kirazdere.com/,https://www.google.com/maps/place/Kirazdere+Restoran/data=!4m7!3m6!1s0x14cb42ee32ffdb15:0xcbdde1651b31014f!8m2!3d40.6407812!4d29.9430867!16s%2Fg%2F11gbxg_f95!19sChIJFdv_Mu5CyxQRTwExG2Xh3cs?authuser=0&hl=tr&rclk=1
Shell Kocaeli Başiskele SÜMERLER Petrol A.Ş,"Atakent, Atatürk Cd., 41255 Başiskele/Kocaeli",(0262) 341 26 30,shell@sumerler.com.tr,https://find.shell.com/tr/fuel/10049416-ilicadere/tr_TR,https://www.google.com/maps/place/Shell+Kocaeli+Ba%C5%9Fiskele+S%C3%9CMERLER+Petrol+A.%C5%9E/data=!4m7!3m6!1s0x14cb46aad9f8853f:0x7169bbc61c7b522d!8m2!3d40.7063546!4d29.8790033!16s%2Fg%2F1tfq11_c!19sChIJP4X42apGyxQRLVJ7HMa7aXE?authuser=0&hl=tr&rclk=1
Kavuret Kebap Ciğer Salonu,"Yenişehir Mahallesi Gazi Mustafa Kemal Bulvarı No:122 D:1d, 41050 İzmit",(0262) 311 17 13,No Website,,https://www.google.com/maps/place/Kavuret+Kebap+Ci%C4%9Fer+Salonu/data=!4m7!3m6!1s0x14cb4fef83cc14ef:0xc2149b32a34085db!8m2!3d40.7676456!4d29.9620444!16s%2Fg%2F11bzrgtlxr!19sChIJ7xTMg-9PyxQR24VAozKbFMI?authuser=0&hl=tr&rclk=1
Cilve Yeni Nesil Meyhane,"Yenişehir, Demokrasi Cd. No:25, 41050 İzmit/Kocaeli",0549 761 21 00,No Website,,https://www.google.com/maps/place/Cilve+Yeni+Nesil+Meyhane/data=!4m7!3m6!1s0x14cb4ff467563a49:0x35c18a7c33a41036!8m2!3d40.7629815!4d29.9637085!16s%2Fg%2F11s9y4t79q!19sChIJSTpWZ_RPyxQRNhCkM3yKwTU?authuser=0&hl=tr&rclk=1
Kışla Ciğer Kebap,"Kadıköy, 41050 İzmit/Kocaeli",(0262) 332 33 34,No Website,,https://www.google.com/maps/place/K%C4%B1%C5%9Fla+Ci%C4%9Fer+Kebap/data=!4m7!3m6!1s0x14cb4f2f56560599:0x6d9b2be646161b1c!8m2!3d40.7653402!4d29.9486479!16s%2Fg%2F11fd4ct92d!19sChIJmQVWVi9PyxQRHBsWRuYrm20?authuser=0&hl=tr&rclk=1
