Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Pizza Tomato Selçuk,"No:8, Atatürk, Cengiz Topel Cd. PTT karşısı, 35920 Selçuk/İzmir",(0232) 892 45 45,No Website,N/A,https://www.google.com/maps/place/Pizza+Tomato+Sel%C3%A7uk/data=!4m7!3m6!1s0x14b94d6c6454cead:0x712f74b9ca91d627!8m2!3d37.9505418!4d27.3713732!16s%2Fg%2F11gr4pvs27!19sChIJrc5UZGxNuRQRJ9aRyrl0L3E?authuser=0&hl=tr&rclk=1
Roma Patisserie,"Atatürk, Kubilay Cd. 13 A, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Roma+Patisserie/data=!4m7!3m6!1s0x14b94d505dee905f:0x1de59af1cbfec7bb!8m2!3d37.950109!4d27.370894!16s%2Fg%2F1tsgz0gr!19sChIJX5DuXVBNuRQRu8f-y_Ga5R0?authuser=0&hl=tr&rclk=1
Şirince Artemis Restaurant ve Şarap evi,"Şirince, Şehit Yüksel Özülkü Caddesi Eski Okul Binası No:7, 35920 Selçuk/İzmir",Telefon Yok,No Email Found,https://www.google.com/url?q=http://www.artemisrestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwjng_HCzIaMAxUsUMMIHYnPG4YQ61gIESgM&usg=AOvVaw0iTZz2anUnmm9R8HQ4sw41,https://www.google.com/maps/place/%C5%9Eirince+Artemis+Restaurant+ve+%C5%9Earap+evi/data=!4m7!3m6!1s0x14b94cbf8844d65b:0xa7e3cc4391bb6681!8m2!3d37.9441744!4d27.4326212!16s%2Fg%2F1hhk57dt4!19sChIJW9ZEiL9MuRQRgWa7kUPM46c?authuser=0&hl=tr&rclk=1
Dönerci ali efes döner,"Atatürk, 35920 Selçuk/İzmir",(0232) 892 18 84,No Website,N/A,https://www.google.com/maps/place/D%C3%B6nerci+ali+efes+d%C3%B6ner/data=!4m7!3m6!1s0x14b94d51ad049973:0xda69c3a665e69cd1!8m2!3d37.9487228!4d27.3709661!16s%2Fg%2F1vnnfpkm!19sChIJc5kErVFNuRQR0ZzmZabDado?authuser=0&hl=tr&rclk=1
01 ADANAM RESTAURANT,"Atatürk, Cengiz Topel Cd. No: 27/A, 35920 Selçuk/İzmir",0537 332 63 68,No Website,N/A,https://www.google.com/maps/place/01+ADANAM+RESTAURANT/data=!4m7!3m6!1s0x14b94d71fef663f3:0x65d488bc73cd9cdf!8m2!3d37.9505929!4d27.3705279!16s%2Fg%2F11fn78fg6d!19sChIJ82P2_nFNuRQR35zNc7yI1GU?authuser=0&hl=tr&rclk=1
Salkım Burgaz,"Gökçealan, Fatma Günhan Sk No:6/B No:6/B 1, 35920 Selçuk/İzmir",0532 797 98 81,No Website,N/A,https://www.google.com/maps/place/Salk%C4%B1m+Burgaz/data=!4m7!3m6!1s0x14beb14bd966e7f5:0x4f395e97246d99f2!8m2!3d37.8443406!4d27.389796!16s%2Fg%2F11gmcc8gvg!19sChIJ9edm2UuxvhQR8pltJJdeOU8?authuser=0&hl=tr&rclk=1
YUSUF ABİNİN YERİ BATTALBEY ÇİĞ KÖFTE,"Atatürk, Lienz Cd. no:11/A, 35720 Selçuk/İzmir",(0232) 892 13 73,No Website,N/A,https://www.google.com/maps/place/YUSUF+AB%C4%B0N%C4%B0N+YER%C4%B0+BATTALBEY+%C3%87%C4%B0%C4%9E+K%C3%96FTE/data=!4m7!3m6!1s0x14b94d896a254c55:0x69efa25a4bf21cc6!8m2!3d37.949698!4d27.370777!16s%2Fg%2F11h_f_z0x8!19sChIJVUwlaolNuRQRxhzyS1qi72k?authuser=0&hl=tr&rclk=1
Cessna BistroCafe,"Atatürk, Abuhayat Cd. No:32/B, 35920 Selçuk/İzmir",0541 415 85 75,No Website,N/A,https://www.google.com/maps/place/Cessna+BistroCafe/data=!4m7!3m6!1s0x14b94d51d19cc2af:0x8aed6944badaadd4!8m2!3d37.9480959!4d27.3728336!16s%2Fg%2F11c58s7qln!19sChIJr8Kc0VFNuRQR1K3aukRp7Yo?authuser=0&hl=tr&rclk=1
King Food,"Atatürk, Cengiz Topel Cd., 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/King+Food/data=!4m7!3m6!1s0x14b94d506580fb55:0x6adfe81a28ea76a6!8m2!3d37.950575!4d27.3711962!16s%2Fg%2F11d_8dr06y!19sChIJVfuAZVBNuRQRpnbqKBro32o?authuser=0&hl=tr&rclk=1
Espere Çöp Şiş Izgara,"İsa Bey, Atatürk Cd., 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Espere+%C3%87%C3%B6p+%C5%9Ei%C5%9F+Izgara/data=!4m7!3m6!1s0x14b94d5b1c97d5b7:0x8b9679e351b8a973!8m2!3d37.954114!4d27.3712379!16s%2Fg%2F11b7q77tvf!19sChIJt9WXHFtNuRQRc6m4UeN5los?authuser=0&hl=tr&rclk=1
BÜLENT STEAK HOUSE,"isabey mahallesi, Atatürk Cd. no26, 35920 Selçuk/İzmir",0506 101 55 50,No Website,N/A,https://www.google.com/maps/place/B%C3%9CLENT+STEAK+HOUSE/data=!4m7!3m6!1s0x14b94daed145be35:0x9bc6f80753fee5e8!8m2!3d37.9467105!4d27.3675779!16s%2Fg%2F11w_knyl0c!19sChIJNb5F0a5NuRQR6OX-Uwf4xps?authuser=0&hl=tr&rclk=1
Tekirdağlı Hasan Usta Sulu Yemek,"İsa Bey, Atatürk Cd., 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Tekirda%C4%9Fl%C4%B1+Hasan+Usta+Sulu+Yemek/data=!4m7!3m6!1s0x14b94d5a8bb62547:0x5ddcaae55a6a3f05!8m2!3d37.9524821!4d27.3706463!16s%2Fg%2F11b7q2gnl8!19sChIJRyW2i1pNuRQRBT9qWuWq3F0?authuser=0&hl=tr&rclk=1
Kuşhane Türk Mutfağı,"Atatürk, 1005. Sk. No:16, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Ku%C5%9Fhane+T%C3%BCrk+Mutfa%C4%9F%C4%B1/data=!4m7!3m6!1s0x14b94d5057ca549d:0x240c845f41745932!8m2!3d37.949492!4d27.3705419!16s%2Fg%2F1v3wh1z1!19sChIJnVTKV1BNuRQRMll0QV-EDCQ?authuser=0&hl=tr&rclk=1
Kalehan Hotel,"İsa Bey, Atatürk Cd. No:98, 35920 Selçuk/İzmir",0537 564 37 49,Error Accessing Site,https://www.google.com/url?q=http://www.kalehan.com/&opi=79508299&sa=U&ved=0ahUKEwjb6MTazIaMAxUdR_EDHaY6DA4Q61gIFCgQ&usg=AOvVaw3JscfchNl82bYQ2n5FoM2e,https://www.google.com/maps/place/Kalehan+Hotel/data=!4m7!3m6!1s0x14b94d5b12a40755:0xcb3fecba9a33180b!8m2!3d37.954775!4d27.371276!16s%2Fg%2F1typqn0p!19sChIJVQekEltNuRQRCxgzmrrsP8s?authuser=0&hl=tr&rclk=1
Mercan Restaurant,"Şirince, 35920 Selçuk/İzmir",(0232) 898 31 65,No Website,N/A,https://www.google.com/maps/place/Mercan+Restaurant/data=!4m7!3m6!1s0x14b94cc084bdb911:0xbf135584067c8ec1!8m2!3d37.9429167!4d27.431716!16s%2Fg%2F11fylkc67m!19sChIJEbm9hMBMuRQRwY58BoRVE78?authuser=0&hl=tr&rclk=1
MODUS KYBELE RESTAURANT,"Çamlık, Atatürk Cd. No:13, 35920 Selçuk/İzmir",0536 832 37 00,No Website,N/A,https://www.google.com/maps/place/MODUS+KYBELE+RESTAURANT/data=!4m7!3m6!1s0x14b94de6df2148bd:0x51078bd14dd159a1!8m2!3d37.952106!4d27.370427!16s%2Fg%2F11h4w14_nl!19sChIJvUgh3-ZNuRQRoVnRTdGLB1E?authuser=0&hl=tr&rclk=1
Chicken Paradise,"Atatürk, Siegburg Cd., 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Chicken+Paradise/data=!4m7!3m6!1s0x14b94d505fe788e3:0x3182d8d49673bf09!8m2!3d37.950228!4d27.3706067!16s%2Fg%2F11b7q81z_7!19sChIJ44jnX1BNuRQRCb9zltTYgjE?authuser=0&hl=tr&rclk=1
