Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Cafe De Paris - Suadiye,"Suadiye, Plaj Yolu Sk. No:27, 34740 No:27, 34740, 34740 Kadıköy/İstanbul",(0216) 384 00 24,info@cafedeparis-suadiye.com,http://cafedeparis-suadiye.com/,https://www.google.com/maps/place/Cafe+De+Paris+-+Suadiye/data=!4m7!3m6!1s0x14cac71000e17889:0x5248e5ea9d9e8dc8!8m2!3d40.9563993!4d29.0807654!16s%2Fg%2F1tkzjfl6!19sChIJiXjhABDHyhQRyI2enerlSFI?authuser=0&hl=tr&rclk=1
İst’klal Cafe Restaurant Pastane,"Osmanağa, Halitağa Cd. 11-9, 34714 Kadıköy/İstanbul",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/%C4%B0st%E2%80%99klal+Cafe+Restaurant+Pastane/data=!4m7!3m6!1s0x14cab9d1c5bacbad:0xc4920ab64789ac5f!8m2!3d40.9913687!4d29.0281725!16s%2Fg%2F11gy0hl5zm!19sChIJrcu6xdG5yhQRX6yJR7YKksQ?authuser=0&hl=tr&rclk=1
Ekspres İnegöl Köftecisi,"Göztepe, Bağdat Cad. No:207, 34730 Kadıköy/İstanbul",(0216) 467 15 30,No Email Found,http://www.ekspresinegolkoftecisi.com/,https://www.google.com/maps/place/Ekspres+%C4%B0neg%C3%B6l+K%C3%B6ftecisi/data=!4m7!3m6!1s0x14cac782bd3f9143:0x3decd60691c7c365!8m2!3d40.9735253!4d29.056341!16s%2Fg%2F1q66zjs1d!19sChIJQ5E_vYLHyhQRZcPHkQbW7D0?authuser=0&hl=tr&rclk=1
Efrouz İstanbul,"Sahrayı Cedit, Batman Sk. No:4, 34734 Kadıköy/İstanbul",0531 381 82 82,No Email Found,http://www.efrouz.com/,https://www.google.com/maps/place/Efrouz+%C4%B0stanbul/data=!4m7!3m6!1s0x14cac70effeefce5:0x3d00fac6467d0141!8m2!3d40.9871406!4d29.0857067!16s%2Fg%2F11p08jwq_9!19sChIJ5fzu_w7HyhQRQQF9Rsb6AD0?authuser=0&hl=tr&rclk=1
Kızılkayalar Şaşkınbakkal,"Suadiye Mh. Bağdat Cd, Noter Sk. No: 21/A, 34740 Kadıköy/İstanbul",(0216) 411 11 77,info@kizilkayalar.com.tr,http://www.kizilkayalar.com.tr/,https://www.google.com/maps/place/K%C4%B1z%C4%B1lkayalar+%C5%9Ea%C5%9Fk%C4%B1nbakkal/data=!4m7!3m6!1s0x14cac70952a24229:0xe73a08a2902faa92!8m2!3d40.9632861!4d29.0746633!16s%2Fg%2F1tj4_y1y!19sChIJKUKiUgnHyhQRkqovkKIIOuc?authuser=0&hl=tr&rclk=1
Göztepe Dönercisi,"Feneryolu, Fahrettin Kerim Gökay Cd No:136, 34724 Kadıköy/İstanbul",(0216) 567 14 76,info@goztepedonercisi.com,http://www.goztepedonercisi.com/,https://www.google.com/maps/place/G%C3%B6ztepe+D%C3%B6nercisi/data=!4m7!3m6!1s0x14cac78fb24dc17f:0xd9d39b5cf9dc7bed!8m2!3d40.9843182!4d29.0560363!16s%2Fg%2F1q6703ygc!19sChIJf8FNso_HyhQR7Xvc-Vyb09k?authuser=0&hl=tr&rclk=1
Sopung Kore Kadıköy,"SOPUNG KOREAN RESTAURNT, Osmanağa, Kırtasiyeci Sk. 46/6, 34714 Kadıköy/İstanbul",0506 344 37 51,Error Accessing Site,https://www.instagram.com/p/BeDj35gFC0Q/,https://www.google.com/maps/place/Sopung+Kore+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab86670ffac63:0x8c7ce764197dd261!8m2!3d40.9899918!4d29.0286098!16s%2Fg%2F11g02189f8!19sChIJY6z_cGa4yhQRYdJ9GWTnfIw?authuser=0&hl=tr&rclk=1
Beyaz Köşk Kadıköy,"Osmanağa, Kuşdili Cd. No:91 D:1, 34714 Kadıköy/İstanbul",0532 594 29 43,No Website,N/A,https://www.google.com/maps/place/Beyaz+K%C3%B6%C5%9Fk+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab9a1330f4aed:0x805b2e5d9d29bfd8!8m2!3d40.9880377!4d29.0338043!16s%2Fg%2F11gyw2rppy!19sChIJ7UoPM6G5yhQR2L8pnV0uW4A?authuser=0&hl=tr&rclk=1
Dürümcü Emmi,"Hasanpaşa, Mahmut Baba Sk. 11/1, 34722 Kadıköy/İstanbul",(0216) 348 18 86,iletisim@durumcuemmi.com.tr,https://www.durumcuemmi.com.tr/,https://www.google.com/maps/place/D%C3%BCr%C3%BCmc%C3%BC+Emmi/data=!4m7!3m6!1s0x14cab86e24ce51e7:0x810b9078cf240116!8m2!3d40.9917138!4d29.0336186!16s%2Fg%2F1tg_0dg2!19sChIJ51HOJG64yhQRFgEkz3iQC4E?authuser=0&hl=tr&rclk=1
Midpoint Fenerbahçe,"Fenerbahçe, Fener Kalamış Cd. No: 116, 34726 Kadıköy/İstanbul",0532 300 29 46,No Email Found,https://www.midpoint.com.tr/,https://www.google.com/maps/place/Midpoint+Fenerbah%C3%A7e/data=!4m7!3m6!1s0x14cab87b5759973d:0x7fe226d2b26e9560!8m2!3d40.9712209!4d29.0385943!16s%2Fg%2F1ptygrbb5!19sChIJPZdZV3u4yhQRYJVustIm4n8?authuser=0&hl=tr&rclk=1
